"";"Estimate";"Std. Error";"z value";"Pr(>|z|)"
"(Intercept)";-2,81227317212912;0,26392881257071;-10,6554231223834;1,64494921364736e-26
"knn";0,428509337130259;0,0459790443274924;9,3196660217237;1,16707080055529e-20
"rf";5,59417500019625;0,188482421682255;29,6800887332982;1,38775813145573e-193
"glm";-759,425481435606;372,529634567083;-2,03856394490101;0,0414935667363565
"lda";759,131066442288;372,704666717964;2,03681663856585;0,0416684202974494
"qda";-0,256181795283041;0,15361572482133;-1,66767950078682;0,0953793668819012
"cart";-0,461802193140954;0,120955333960043;-3,81795641433644;0,000134561690648018
"xgbTree";0,112170369964375;0,107788850889836;1,04064909346716;0,29803843751058
"treebag";0,480651443938767;0,120283138654104;3,99600018187892;6,44216841147612e-05
