"";"Estimate";"Std. Error";"z value";"Pr(>|z|)"
"(Intercept)";-1,86566462401517;0,259526396893246;-7,18872779936366;6,53978041377903e-13
"knn";0,246379232658948;0,217480809242507;1,13287803883522;0,2572654736124
"rf";1,72569129907734;0,178936167074765;9,64417270856313;5,20290133217473e-22
"glm";9,46992685644415;20,773687060974;0,45586163056411;0,648489482367496
"lda";-9,3479871225056;20,8746402804054;-0,447815483138186;0,654286368247223
"qda";-0,0112540277072647;0,0832481625963909;-0,135186499692819;0,89246442079098
"cart";0,327855646356365;0,150445905577048;2,17922611518637;0,0293148748094728
"xgbTree";1,2130106056126;0,109217255985806;11,1064006750934;1,16771974222356e-28
"treebag";0,131437152121452;0,111986030823382;1,17369238962265;0,240518259649486
