"";"Estimate";"Std. Error";"z value";"Pr(>|z|)"
"(Intercept)";-3,60183101505797;0,320715505197276;-11,230610795828;2,88477398586731e-29
"knn";0,524341657296103;0,0520001128249184;10,0834715313317;6,53746804238551e-24
"rf";7,82951896101388;0,216174537484853;36,2185068237396;3,11329286217323e-287
"glm";-428,504216029283;241,512403431865;-1,77425345423375;0,0760212359251263
"lda";426,742659816929;242,031961359734;1,76316655626592;0,0778724025610641
"qda";-0,332098314076559;0,138888120436034;-2,3911210910908;0,0167970119228824
"cart";-1,04806514511755;0,0990789496091024;-10,5780809067163;3,76592573616544e-26
"xgbTree";0,273438673566797;0,115180870079621;2,37399381839865;0,0175968450858631
"treebag";1,72495697646369;0,140392597317074;12,2866661734871;1,06821224778416e-34
