"";"Estimate";"Std. Error";"z value";"Pr(>|z|)"
"(Intercept)";-2,42291866982691;0,184794549854143;-13,1114184468065;2,83250699725997e-39
"knn";-0,711927643095217;0,202596614342466;-3,51401550023825;0,000441387056179603
"rf";2,57449945590702;0,168819003080065;15,2500572147439;1,64488929767569e-52
"glm";1,19895936659782;3,26417753242171;0,367308259029742;0,713389094192358
"lda";-1,7214402912174;3,32109532772195;-0,518335103737655;0,604224484775606
"qda";-0,114305284235735;0,0956119879126816;-1,19551205587447;0,231887028806354
"cart";-0,0541448055907029;0,108998426430251;-0,496748506964463;0,619366411391672
"xgbTree";1,90950963739038;0,104882618066756;18,206159157612;4,61187937200463e-74
"treebag";1,78847911801459;0,109227849870156;16,3738379922394;2,94070207451866e-60
