"";"Estimate";"Std. Error";"z value";"Pr(>|z|)"
"(Intercept)";-2,24512080955988;0,433190732890193;-5,18275355195324;2,18633847474372e-07
"knn";-0,51761916128428;0,337981836019271;-1,53149993911142;0,125645881462959
"rf";0,25608907407355;0,166239700560542;1,54048084308409;0,123443188871997
"glm";-310,705767102456;314,628617173787;-0,987531807797494;0,323381997643891
"lda";313,631417604162;315,39860393029;0,99439697479917;0,320029640360459
"qda";-0,0661981685073882;0,123160381844175;-0,537495641992595;0,590925294418482
"cart";0,125925587013239;0,170791689520479;0,737305119275958;0,460936819760499
"xgbTree";1,55700255267071;0,156036541935494;9,97844821064012;1,8940570277341e-23
"treebag";0,188529346664159;0,114081934884318;1,65257844596809;0,0984166877248696
