"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,532078350547537;0,0557738202150172;0,000778130144349849;0,000706761796151062;"3"
"knn";0,53261336032054;0,0548731754221356;0,00459443858506433;0,00995102809459495;"5"
"knn";0,529024793045614;0,0447864135822453;0,0054160563197468;0,0111392135786241;"10"
"knn";0,532204276298776;0,0464046900263628;0,00111786412405922;0,00291003437792565;"20"
"knn";0,534061513892552;0,0460695163525359;0,00191202965178795;0,00350467487895048;"30"
"knn";0,534880017896649;0,0423785843810163;0,00183754148726416;0,00310021292416439;"50"
"knn";0,53314866443068;0,030469309309935;0,00473971369868157;0,00733983529472527;"100"
"knn";0,53686323773061;0,0277899903182407;0,00207485802936198;0,00521771664524132;"200"
"rf";0,56204751388644;0,0630481818770536;0,00292625392820225;0,00878636592804728;"1"
"rf";0,586318661108773;0,150736350166596;0,00653702034752674;0,013744842592759;"2"
"rf";0,592174040561132;0,164125977942836;0,00245866199549361;0,00492804489890349;"3"
"glm";0,545362974712135;0,0226882901722786;0,00213626521096269;0,00550215379194805;"none"
"lda";0,545174114329748;0,021634548360619;0,00213589759532013;0,00678987045721666;"none"
"qda";0,534282043761474;0,00210729338197342;0,0049789384569738;0,00946095029790443;"none"
"rpart";0,554019899616409;0,0866797247728469;0,00563682240497505;0,0174328479347;"0.000668724279835391"
"rpart";0,551123806535757;0,072747680549295;0,00104509627987602;0,0133023397509741;"0.000685871056241427"
"rpart";0,551847834265573;0,0725402581030458;0,00147016093225597;0,0137232478443514;"0.000720164609053498"
"rpart";0,551847834265573;0,0725402581030458;0,00147016093225597;0,0137232478443514;"0.000731595793324188"
"rpart";0,55140712535381;0,0728027612228661;0,00124899065056574;0,014175392762396;"0.000754458161865569"
"rpart";0,551281193656365;0,0722707312771877;0,00167851096470748;0,0142142118828077;"0.000771604938271605"
"rpart";0,550022028310142;0,069544385957923;0,000476432246238136;0,0123433575034443;"0.000823045267489712"
"rpart";0,549518360982412;0,0696567598914253;0,00120094395206744;0,0125277242434013;"0.000868770004572474"
"rpart";0,549423923358463;0,0693753071570564;0,00117295430071059;0,0149645532155995;"0.000891632373113855"
"rpart";0,547503602478421;0,0641934139907102;0,00190513504880948;0,0142041241190984;"0.000925925925925926"
"rpart";0,547912870832532;0,0647758570489735;0,00185471395166064;0,0140578033251346;"0.000960219478737997"
"rpart";0,545961106421736;0,0495233316888661;0,00235494920353641;0,00352687806229972;"0.00105166895290352"
"rpart";0,544796343022234;0,0428437233437408;0,00302478694196593;0,00753363329538627;"0.00140603566529492"
"rpart";0,543001897350691;0,0314981013304846;0,00388840792961191;0,0177368565173417;"0.00157750342935528"
"rpart";0,543001897350691;0,0314981013304846;0,00388840792961191;0,0177368565173417;"0.00164609053497942"
"rpart";0,540389123088092;0,0287487030595488;0,000875621234579466;0,0161234073947855;"0.00174897119341564"
"rpart";0,540389123088092;0,0287487030595488;0,000875621234579466;0,0161234073947855;"0.00192043895747599"
"rpart";0,540042851800277;0,0268455080373027;0,00106546031800382;0,0165380150675603;"0.00249199817101052"
"rpart";0,541931634010289;0,00219649046450737;0,000795057377190616;0,00192577491029295;"0.00315500685871056"
"rpart";0,541427966682558;0,000998144596996523;0,000683846700385996;0,00172883715529834;"0.00349794238683128"
"xgbTree";0,551942322432263;0,0664221455145001;0,00345071948003893;0,00532309856044574;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,55468113245089;0,0655756233480659;0,00292794839253457;0,00874430968295714;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,553484883897201;0,0705817072107037;0,00071333217179735;0,00322403348896276;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,56022160981863;0,0771766212598772;0,0026608376163075;0,00745119635233678;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,55515326110859;0,0721640429005509;0,00540146277094347;0,0159758070028864;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,557010784120194;0,0700586769173625;0,00442554991789815;0,0124123619467418;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,56579364964122;0,109412553841904;0,00181492962510619;0,00448634107726768;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,573852520136555;0,120024341426931;0,000925752293443541;0,00209690099217892;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,566643653665016;0,109737427970557;0,00435516445750251;0,00911347883867432;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,576528505528823;0,125349989065231;0,00451323737896425;0,0104728697276458;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,563590021835534;0,105613411607205;0,000755576926775051;0,00265564323119519;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,572372899248969;0,117285205852524;0,00553427401427806;0,0113808381052682;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,561858698100588;0,108023334663576;0,00877335227993094;0,0176637985851192;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,579015333228466;0,137472993826775;0,00357055801033633;0,00579220565055915;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,566832588374963;0,120158716089857;0,00356879728876524;0,0064242668508054;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,584461248101957;0,149309527007182;0,00389568533590673;0,00837685025818391;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,565038124864806;0,114984023813304;0,00393628666958397;0,00766184901309692;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,583957616451455;0,14869984598372;0,00291185389016055;0,00687088171428355;"0.3; 6; 0; 1; 1; 1; 100"
"treebag";0,578700338977673;0,139616716923167;0,00440089071811456;0,00884370695019625;"none"
"adaboost";0,568501069644935;0,123338618564057;0,00476555031034673;0,00938527397595286;"Real adaboost; 50"
