"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,508423780230102;0,0106951614827911;0,00326423237404481;0,00646219382766901;"3"
"knn";0,506329647343857;0,00443742388414711;0,00575988851156118;0,0110469021454247;"5"
"knn";0,507079744033524;0,00351172467581563;0,00520790208266469;0,0102252632935565;"10"
"knn";0,505704350372638;-0,00340039013803618;0,00197600494808392;0,00459749721195411;"20"
"knn";0,509736623091544;0,00148490261014095;0,00332376724752554;0,00644943441601111;"30"
"knn";0,51573783330971;0,010331631551992;0,000748219670318113;0,000252439057536452;"50"
"knn";0,518582095125282;0,00849738150740846;0,00282004774522664;0,0056533139781078;"100"
"knn";0,522207910744681;0,00661883905134587;0,00201553734509837;0,00414231231820893;"200"
"rf";0,532116336046037;0,0146591491259298;0,0021352739994755;0,00419707573343005;"1"
"rf";0,518957142004676;0,0194446921998469;0,0040584067657428;0,0085199219065486;"2"
"rf";0,516769197573655;0,0159241543163666;0,00494421371118465;0,0107083100014025;"3"
"glm";0,532835330257787;-0,000681797223994951;0,000631352906312195;0,000632391618066353;"none"
"lda";0,532897840024938;-0,00060192702625577;0,000516079996320787;0,000560753331422548;"none"
"qda";0,507391501532204;-0,00456380863470034;0,0362352440136164;0,00509110529961181;"none"
"rpart";0,519363440836768;0,017351677750312;0,00479237506923223;0,00804176622994009;"0.000290379503674418"
"rpart";0,520738784672727;0,0185315701268311;0,00357018151966033;0,00692125087021412;"0.000301547946123434"
"rpart";0,521301372577087;0,0194185426610781;0,00453335961674092;0,00816015092429938;"0.00031271638857245"
"rpart";0,521301372577087;0,0194185426610781;0,00453335961674092;0,00816015092429938;"0.000318300609796958"
"rpart";0,520488672332171;0,0175489917908662;0,00514566539020091;0,00860497924856614;"0.000335053273470482"
"rpart";0,521426433143682;0,0201179972526799;0,00357463330382193;0,00649387359528738;"0.000351805937144006"
"rpart";0,520988864773624;0,0193123201151432;0,00281748747440483;0,00540562178833409;"0.00036185753534812"
"rpart";0,521020122588078;0,0187615833371437;0,00281203300279502;0,0057361952233593;"0.00036855860081753"
"rpart";0,523614474293679;0,0214719167721919;0,00252840775658849;0,00439991200096124;"0.000402063928164578"
"rpart";0,523583236995372;0,0197982803904046;0,00201961286126769;0,00318466572302802;"0.000435569255511626"
"rpart";0,523551982111796;0,0188409595317969;0,00198525353313835;0,00253386126605079;"0.000446737697960642"
"rpart";0,524489716545405;0,0202887695262851;0,00124916036706733;0,00406557470632736;"0.00045232191918515"
"rpart";0,529272162156807;0,0233364849688055;0,00541067459719486;0,00516149830390044;"0.000536085237552771"
"rpart";0,528897083037754;0,0205573178253509;0,00536620754137252;0,00713968286826181;"0.000569590564899819"
"rpart";0,528271970711853;0,0191772178387307;0,00614557508635464;0,00734663384557247;"0.000603095892246867"
"rpart";0,528428250991487;0,0183478484457627;0,00534618759202718;0,0104371509032876;"0.00065335388326744"
"rpart";0,529115834983125;0,0179897176251025;0,00428757230894512;0,0065809231657677;"0.000670106546940964"
"rpart";0,530772343812629;0,0140114446345585;0,0033007034026019;0,0100931990174847;"0.00073711720163506"
"rpart";0,530866126048624;0,00673094189026917;0,00196940607914371;0,00140952909727228;"0.00100515982041145"
"rpart";0,5321789777027;0,00494984726404796;0,00180068644803968;0,00472957219844073;"0.00242913623266099"
"svmRadial";0,534023106690878;0,00713467650365329;0,00116377578854551;0,00024955462257407;"0.200502835326526; 0.25"
"svmRadial";0,533710519753708;0,00555138930647362;0,000570260730525594;0,00105580148785729;"0.200502835326526; 0.5"
"svmRadial";0,534023080312976;0,00601838292292086;0,000587334550087107;0,00483905095950254;"0.200502835326526; 1"
"svmRadial";0,533491676951118;0,00538849455201636;0,000821779296502659;0,00347732686937135;"0.200502835326526; 2"
"svmRadial";0,532929059737977;0,00151233662252588;0,000545753457362485;0,00250349759744699;"0.200502835326526; 4"
"svmRadial";0,532678976706202;0,00144348497291395;0,00139625966085401;0,00367181654588657;"0.200502835326526; 8"
"svmRadial";0,533210318519621;0,00299812148697284;0,00218558552245549;0,00745318059134569;"0.200502835326526; 16"
"svmRadial";0,533179104668338;0,00144920527659447;0,00122177205669136;0,00275765170251231;"0.200502835326526; 32"
"xgbTree";0,531460042108511;0,0286710818869433;0,00355921091393861;0,00820121318183547;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,538899158685593;0,0365018472188181;0,00271198479887745;0,00441451780587383;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,530084797922406;0,0272971706305296;0,0025568256097319;0,00545171350439698;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,539493001473528;0,0372950277185063;0,00330065334271991;0,004519517031449;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,530397308656747;0,0281519540994335;0,0012700174367403;0,00419274412343143;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,539680527844104;0,0380635597568017;0,00277734933085545;0,00442320018058528;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,52858450196234;0,0376303091509732;0,00475397647676386;0,0118440039296485;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,538617867664291;0,0489965799526992;0,00320638520561549;0,00617693981022162;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,531866519724165;0,0442481590549448;0,00542278460439948;0,0105127832014362;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,539555522964192;0,05220583746971;0,000398042329168188;0,000591428760176572;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,525802521305432;0,032806118408536;0,00323566039234684;0,00457267196711715;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,539586827672694;0,0520720991215951;0,0066255727240953;0,0134282182253098;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,52280183852808;0,031759266430439;0,000701027857555109;0,000719579191292524;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,539336779811455;0,0598763760688022;0,00497829429801551;0,0104716037560199;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,524583481196131;0,0367802190980213;0,000920692079298283;0,00124924876171393;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,537430138125249;0,0568161581015876;0,00513188619213328;0,0103432144709424;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,52317695281767;0,0341962710311694;0,00221441304342434;0,00465114987780259;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,537742552140614;0,0574849657813688;0,00543130667735181;0,0110132814654724;"0.3; 6; 0; 1; 1; 1; 100"
"svmLinear";0,533491700398142;-0,000107061219316452;0,0000971148068748351;0,000233673530011528;"1"
"treebag";0,528021770444955;0,0281693667913587;0,000748605554353626;0,00356850248241391;"none"
"adaboost";0,523020605127841;0,0361867179768011;0,00345727691104104;0,00671128779074539;"Real adaboost; 50"
