"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"rpart";0,555971711596844;0,0699149411415914;0,00230862410522156;0,00671538641271278;"0.00106310013717421"
"rpart";0,554838584979751;0,0583654507164638;0,0038680180847592;0,0235331588898753;"0.00116598079561043"
"rpart";0,554838584979751;0,0583654507164638;0,0038680180847592;0,0235331588898753;"0.00119341563786008"
"rpart";0,554838584979751;0,0583654507164638;0,0038680180847592;0,0235331588898753;"0.00121170553269319"
"rpart";0,548857371942326;0,0292299917497712;0,003111274098428;0,0154424364268109;"0.0015546410608139"
"rpart";0,547944436260485;0,0219460260900119;0,00261743764446875;0,00574790214350513;"0.00329218106995885"
"rpart";0,544638807246506;0,0124555273307999;0,00320253418642228;0,0108377663284627;"0.01440329218107"
"xgbTree";0,560032591861817;0,0851700841549715;0,00424059163181993;0,00847556208999617;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,564880737744197;0,0883658310993991;0,00351241163502139;0,00893400389338378;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,565667497934199;0,0967633063600513;0,00595192617625063;0,0125573586452159;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,565478714852474;0,0908864457685281;0,00508694273150318;0,0101102832312881;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,566297328861359;0,0966834212408844;0,0056787754559359;0,0140767425022042;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,566769499142492;0,0931944866542596;0,00012257999156601;0,00194592944726709;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,580337373743788;0,140257286202849;0,00648714019216898;0,0132248182645312;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,582824418479905;0,13950090820994;0,00120632309152345;0,00243623594504528;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,576748859984705;0,131618535936707;0,00487727962857328;0,00863037873743816;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,585405838404822;0,145469698116642;0,0017433966917255;0,004262175287073;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,577756096527786;0,135790807606006;0,0012357090780011;0,00284252620873137;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,584964829209718;0,145264510230484;0,00641385558428654;0,0140259361701084;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,577157964818185;0,139260181445855;0,00236221499548938;0,00408753468569154;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,594220269353799;0,169597720499956;0,00102440399412236;0,00240823126567926;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,580904067868839;0,147779378253273;0,00149444097887888;0,00449859019652932;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,598910825944609;0,180612047114436;0,00159556603111727;0,00370115010341431;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,583044642119283;0,152245277198279;0,00647453360790599;0,0138459558604347;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,596486757463073;0,175671954252935;0,00145204135074319;0,00383488111945311;"0.3; 6; 0; 1; 1; 1; 100"
"treebag";0,600327428954181;0,184099551274417;0,00100063861344265;0,00380802316319858;"none"
"adaboost";0,587514826415596;0,162254800109893;0,00348527726883328;0,00725565169811829;"Real adaboost; 50"
