"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,590898713137402;0,172139827784975;0,00229833929325842;0,00491744187901725;"3"
"knn";0,58574528441681;0,15989959672473;0,00317691916201829;0,00534634707587983;"5"
"knn";0,581045493213921;0,148252522001308;0,00428268426614227;0,00806764124593395;"10"
"knn";0,580462113065586;0,143644701371953;0,00231476502655067;0,00410531915616932;"20"
"knn";0,58140214126867;0,142853148986907;0,000271605132657191;0,00132926597753428;"30"
"knn";0,581078013173247;0,138383517022518;0,00102230583186291;0,00103763614382945;"50"
"knn";0,577901658684953;0,126491195636507;0,00267623285402092;0,00690959862927821;"100"
"knn";0,575697754663679;0,115277553598226;0,00518369762796289;0,0122224846505208;"200"
"rf";0,640942679214789;0,247872865253831;0,00603312020638313;0,0134965732582204;"1"
"rf";0,679998822612966;0,341428982848602;0,00438300020638563;0,0097722461172332;"2"
"rf";0,691991234391349;0,36702714840035;0,00522595581367311;0,011326259236218;"3"
"glm";0,548828276147179;0,0238174309423421;0,00107608809846007;0,00296131932778816;"none"
"lda";0,548471760453927;0,0223022756951309;0,000752306497054804;0,00206904022942473;"none"
"qda";0,54438806474948;0,00354550007165672;0,00440562120444063;0,0077411975290741;"none"
"rpart";0,592746533216023;0,147413340075441;0,0081516139984076;0,0187724475407068;"0.00104399164806682"
"rpart";0,590963828691195;0,144866042023266;0,00825112460141876;0,017782701791491;"0.00107999136006912"
"rpart";0,589732116716873;0,140503571315505;0,00572216176020116;0,0146860623780162;"0.00115199078407373"
"rpart";0,588273697860679;0,137096622565531;0,00853982692127098;0,0194329156656214;"0.0011999904000768"
"rpart";0,588273697860679;0,137096622565531;0,00853982692127098;0,0194329156656214;"0.00122399020807834"
"rpart";0,587722623372103;0,134210922367159;0,00601048389273259;0,0154831197349845;"0.00134398924808602"
"rpart";0,587722623372103;0,134210922367159;0,00601048389273259;0,0154831197349845;"0.00136798905608755"
"rpart";0,587204018419426;0,133456158651618;0,00605403154507498;0,0148629623060568;"0.00140398876808986"
"rpart";0,586653041626241;0,133103411328503;0,00645137372640826;0,0159935288189357;"0.00141598867209062"
"rpart";0,587203974298927;0,128781074798141;0,00523119397645836;0,01190370708712;"0.00154798761609907"
"rpart";0,587203974298927;0,128781074798141;0,00523119397645836;0,01190370708712;"0.00158398732810138"
"rpart";0,585648203561394;0,122977772649539;0,00369116784931984;0,0113561105861226;"0.00165598675210598"
"rpart";0,585486180482717;0,12322853543189;0,00451590355387045;0,013610584208502;"0.0017639858881129"
"rpart";0,583736011674536;0,116826729604578;0,00628353325099108;0,0211495558605634;"0.00197998416012672"
"rpart";0,583476709198197;0,115916485950723;0,00613619039271795;0,0201989387684136;"0.00208798329613363"
"rpart";0,583476709198197;0,115916485950723;0,00613619039271795;0,0201989387684136;"0.00212398300813593"
"rpart";0,583314645150486;0,11550629648678;0,0059489688569455;0,0199127321315195;"0.00223198214414285"
"rpart";0,580332748610661;0,110295459362899;0,00552753476592701;0,019602458117242;"0.00278397772817817"
"rpart";0,554046335096073;0,0135851110940699;0,00729493721905084;0,0235301026413966;"0.00525595795233638"
"rpart";0,551680430056371;0,00671196891516444;0,00319727714825252;0,0116254711798878;"0.00640794873641011"
"xgbTree";0,598483304267379;0,162833406252805;0,00472156164782816;0,0107327758459959;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,606035205258962;0,174075430134216;0,00436613851671195;0,0104357449254225;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,607753118830812;0,183272776602434;0,00604781528684245;0,0141557031792241;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,605711017285718;0,174074957723254;0,0017630213157607;0,00448809888732811;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,606748321735;0,181811307676816;0,00541380377325489;0,0131355706733183;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,610054261280713;0,183527075858598;0,00363517185744259;0,00933083578430713;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,620944656443443;0,220629340267776;0,00481363811027562;0,0108805602614953;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,633649907369012;0,243919685496563;0,00168437125887437;0,00293359117462346;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,623213307297196;0,225888493627001;0,0016595994916521;0,00347703517148765;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,632256295223118;0,241687831117389;0,00301075364062627;0,00724433046452374;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,625903561034817;0,232774135810496;0,00283051733276878;0,00748211121645042;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,634590071085057;0,247504060420613;0,00646349263475495;0,0145227903487458;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,628820660318735;0,241016807787692;0,00333671614000575;0,00740202761786407;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,642660334366572;0,267244779924076;0,0023649914089836;0,00425707580492471;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,631737617786763;0,247892879466878;0,00246293603166777;0,00607106116422225;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,648559273463959;0,280531379583157;0,00596567560047909;0,012182923206075;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,635270465908059;0,255943263114459;0,00385061415939783;0,00791721223131318;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,654587917374407;0,293611355715126;0,00258492980308312;0,00518812138067936;"0.3; 6; 0; 1; 1; 1; 100"
"treebag";0,681748991421147;0,34868003584577;0,00391086636719487;0,00931317812507424;"none"
"adaboost";0,663436340202076;0,312391801030862;0,00197471724410414;0,00426644088905866;"Real adaboost; 50"
