"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,709059321465483;0,412255243365143;0,00239437559287054;0,00534097584506335;"3"
"knn";0,696931249156176;0,387022427115048;0,00209498099377383;0,0042175119948686;"5"
"knn";0,680538359368896;0,352554528849405;0,00198669835890608;0,00420461024317515;"10"
"knn";0,667177786556542;0,322645008758053;0,00621910153164295;0,0127781022898129;"20"
"knn";0,658981308359548;0,304880881430451;0,0052050632685107;0,0105631538662627;"30"
"knn";0,647486229562814;0,279942437163218;0,0046877672398621;0,00908756123731102;"50"
"knn";0,633792220243337;0,251231221537767;0,00715136947994395;0,0131902407700693;"100"
"knn";0,623729954961211;0,231262256837878;0,00648193091055783;0,0122156967113318;"200"
"rf";0,772032226589624;0,534894216458066;0,00475086325730215;0,00967176788821814;"1"
"rf";0,810815433946361;0,615533217801206;0,00324730158882672;0,00667646867949444;"2"
"rf";0,827907993890566;0,650953700701033;0,00229634666562727;0,0044820722127208;"3"
"glm";0,594142649453628;0,161387640945483;0,00319029544102188;0,00607325164079851;"none"
"lda";0,59464243954259;0,162479609874603;0,00357879909280706;0,00686416417595551;"none"
"qda";0,586512125118302;0,174006237569096;0,0156017295470646;0,0194513962690462;"none"
"rpart";0,649485339963631;0,279244158603765;0,00455873162542289;0,00872561875435761;"0.00149356055041379"
"rpart";0,648619033146362;0,277312733260733;0,00547367232594158;0,0101523855577086;"0.00157925664756868"
"rpart";0,648252549721407;0,276281665570085;0,00580588931994581;0,0114004947148083;"0.00161598354634935"
"rpart";0,648252549721407;0,276281665570085;0,00580588931994581;0,0114004947148083;"0.00167719504431712"
"rpart";0,644020909044345;0,265690805044185;0,00159909803216517;0,00823908581610752;"0.00176289114147201"
"rpart";0,638023907545095;0,248376699322614;0,0101108836272929;0,0303707264668348;"0.00179961804025268"
"rpart";0,636524507305191;0,244861731103826;0,0087210628551326;0,0263609476388078;"0.00183634493903335"
"rpart";0,634125623447106;0,240281808312235;0,0107034769805324;0,030106846422882;"0.00200773713334313"
"rpart";0,626262135492296;0,228887870617895;0,00776232574790132;0,022080201001607;"0.00216688702805935"
"rpart";0,625295878650039;0,228128528190536;0,00853502816799495;0,0240120073560989;"0.00227706772440135"
"rpart";0,622163798148906;0,220540615566014;0,00602176758487755;0,0172235316647652;"0.00257088291464669"
"rpart";0,620664397909002;0,216601981790791;0,00353379319559946;0,0158140673258306;"0.00290142500367269"
"rpart";0,61949819772241;0,213708344581813;0,00527286409360176;0,0117445077655309;"0.00301160570001469"
"rpart";0,61949819772241;0,213708344581813;0,00527286409360176;0,0117445077655309;"0.00308505949757602"
"rpart";0,616932593945597;0,206316029681109;0,00361812305098832;0,0125146995116153;"0.00323196709269869"
"rpart";0,616932593945597;0,206316029681109;0,00361812305098832;0,0125146995116153;"0.00337887468782136"
"rpart";0,610501942817742;0,194347366087763;0,00604922345075458;0,00605182676477282;"0.0043337740561187"
"rpart";0,597241579796534;0,183197572836786;0,010634576308544;0,010887623234147;"0.00617011899515205"
"rpart";0,596741779716566;0,176816550343815;0,00990338043917321;0,0069901337749001;"0.0127442338768914"
"rpart";0,555658596131762;0,0521966062278078;0,0160684929163575;0,0904071739692291;"0.0758777728808579"
"xgbTree";0,644420859009386;0,270521569618729;0,00280895609284165;0,00645796023439507;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,649851933289653;0,280895126563842;0,00651760212970316;0,0141298682199981;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,64975184339058;0,282642170337469;0,00187978677609762;0,0044329354019132;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,65504971757757;0,291988139587916;0,00791118225117241;0,0160380869080647;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,651817640426754;0,286880795035981;0,00278332863073929;0,00756532672811007;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,654183477367008;0,290423643428286;0,00757220284883652;0,0161033136832738;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,684969893435263;0,357842922400528;0,00636599428779459;0,0126219727088129;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,696864828947648;0,38124425677613;0,00535385069571662;0,0117448171427014;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,704228147155264;0,39761383601067;0,00168692693833876;0,0021016836584236;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,708459881081717;0,405527111478328;0,0055701993467625;0,0115539113734995;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,709759178121189;0,409312207791769;0,00377185895049663;0,00796824819745325;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,719388466502454;0,428370782790416;0,00567837141371778;0,0124249699558271;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,721221043483323;0,434409712005211;0,00739125633697162;0,0156017125566911;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,734448559406822;0,460594778645363;0,00415747156299509;0,00864195555179901;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,740479157329239;0,473825299061394;0,00442523574912328;0,0085985868859299;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,754673319744233;0,501754017652923;0,00949664893080938;0,0193979312708935;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,745510544740957;0,484423781419664;0,00761471327472857;0,0155651377648544;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,76476863194419;0,522484554993812;0,00149629438259293;0,00302150523791971;"0.3; 6; 0; 1; 1; 1; 100"
"treebag";0,827341557130271;0,650762017118392;0,00315873004218123;0,00625012181056619;"none"
"adaboost";0,810115843717485;0,614539488054729;0,00590433357879902;0,012058258971139;"Real adaboost; 50"
