"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,674790860955445;0,34539207691572;0,00244364501026108;0,00529317219570917;"3"
"knn";0,666428869782192;0,327879761101639;0,00319964717335478;0,0069764223479441;"5"
"knn";0,641278256579737;0,275939895202804;0,00431741791504434;0,00826058812122447;"10"
"knn";0,621831818834171;0,234294310046801;0,00108890543625816;0,00204465750715959;"20"
"knn";0,608899983933835;0,206510813859366;0,00184955722388805;0,00328160196975554;"30"
"knn";0,597847956473993;0,181352465095515;0,00159004887039965;0,00274749571045254;"50"
"knn";0,58355482139045;0,147870907324827;0,00260707442752951;0,00521535456437879;"100"
"knn";0,57710510089066;0,129686884069152;0,00114579767590206;0,00289956209529266;"200"
"rf";0,731801538935616;0,452967544105128;0,00629336635631603;0,0131578874252653;"1"
"rf";0,761716532600227;0,516777253544616;0,00167759578420373;0,00346900379950914;"2"
"rf";0,771342576073668;0,536618595668288;0,00357695936035188;0,00724314622572946;"3"
"glm";0,535749132354627;0,0158620135116827;0,00337315493521796;0,00706427188014482;"none"
"lda";0,535651906531857;0,0155533033566981;0,00348627918592082;0,00749529056632164;"none"
"qda";0,535425010562132;0,00652804475222554;0,00571288425697416;0,0101638172554826;"none"
"rpart";0,610909433158106;0,20791091775039;0,00729844618903091;0,0165745230647343;"0.000914977477477477"
"rpart";0,609839914441528;0,206095619644838;0,00678613537165275;0,0167437931992957;"0.000950168918918919"
"rpart";0,60377913505039;0,191266091662979;0,00412866113855267;0,0124921997588314;"0.00100295608108108"
"rpart";0,602904045919103;0,18982177511791;0,00394361155253343;0,0123408153145988;"0.0010205518018018"
"rpart";0,600538068395724;0,184218209318952;0,00188505663781088;0,0106778807825147;"0.00105574324324324"
"rpart";0,60021396236055;0,183708733218581;0,00168895897494605;0,0107041921069691;"0.00112612612612613"
"rpart";0,596486571201252;0,17300721262086;0,00290043649285251;0,00103444640279304;"0.00119650900900901"
"rpart";0,594185425599886;0,167979933954671;0,00279501989987776;0,00183488315028383;"0.00129035285285285"
"rpart";0,592986265099532;0,166741100915747;0,00161357313608239;0,000850771606712153;"0.00133727477477477"
"rpart";0,592467672752711;0,165601339887109;0,00212017500534276;0,00192911948545149;"0.00140765765765766"
"rpart";0,587930197714672;0,155991569740905;0,00202575069739148;0,00103263018017081;"0.00147804054054054"
"rpart";0,587930197714672;0,155991569740905;0,00202575069739148;0,00103263018017081;"0.00151323198198198"
"rpart";0,581707451971213;0,137948006616836;0,00471491316348701;0,0198525598909614;"0.00161880630630631"
"rpart";0,581318501408169;0,136463958322764;0,00461040082154674;0,0207462558937298;"0.00175957207207207"
"rpart";0,575905867906629;0,125401026768597;0,0028360346876985;0,0150580708725808;"0.00206456456456456"
"rpart";0,572923917791913;0,11770012316507;0,00532409424965702;0,0169348589770262;"0.00232263513513514"
"rpart";0,569779960355841;0,113335349411843;0,00906391066547862;0,0212045915315181;"0.00260416666666667"
"rpart";0,567705587817095;0,108080207549067;0,0115062595243022;0,025495672127241;"0.00269801051051051"
"rpart";0,561287942920176;0,0757114455208066;0,0192835299545524;0,06774790496407;"0.0028856981981982"
"rpart";0,559310953777411;0,0712072923582741;0,0176882451792079;0,0636607305064005;"0.00476257507507508"
"xgbTree";0,584527007134474;0,144108120790346;0,00325969178025746;0,00639506397606209;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,590879388358781;0,155688289553095;0,00688664347147776;0,0143986109861886;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,590652618447625;0,158175142653373;0,0041529660350679;0,00936935678139782;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,593828887846385;0,162386312813811;0,0030576938423139;0,00567608099656259;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,588221720761235;0,154768365199507;0,00706983188014343;0,0139312735049009;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,59745887985238;0,171085259106378;0,00329359900128065;0,00701103802252764;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,61577111192671;0,217910247950821;0,00330129621563559;0,00595093919950581;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,628443603381672;0,24117993989099;0,00120404729288893;0,00296445117592503;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,622285635985335;0,231370665141476;0,00231184757647819;0,00474288851401821;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,635995135651941;0,257494444134598;0,00556795955215734;0,0119448024494981;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,630485493778663;0,248842535220608;0,00396912939112562;0,00824291428630686;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,63806951764508;0,261998872134212;0,00709167711553687;0,0146755956077602;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,639949356600216;0,270294212286203;0,00281875412520478;0,00549664415414363;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,659039237683495;0,307294778763965;0,00630280370345591;0,0129073630471275;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,655927979840209;0,303030284245845;0,00236096852623837;0,00413023563472519;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,672911075575201;0,336492615519548;0,00154537495132044;0,00336449064995495;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,661373098634969;0,314784736180573;0,00484895322237147;0,0102796739278298;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,68214817793999;0,355061759710609;0,00248143823577973;0,00470100968630515;"0.3; 6; 0; 1; 1; 1; 100"
"treebag";0,750340424316925;0,495565255160642;0,0031589275234353;0,00636408904793944;"none"
"adaboost";0,722499755919096;0,43767370985876;0,00699929222631494;0,0142656099709777;"Real adaboost; 50"
