"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"svmRadial";0,533519195272271;0,00162280597039349;0,000559887830336917;0,00252368637608597;"0.190402270373284; 0.5"
"svmRadial";0,532955264889034;0,00081350696109871;0,00182326697354653;0,00197388563593997;"0.190402270373284; 1"
"svmRadial";0,533769801229886;0,000967946727700238;0,000586422528915751;0,00166157743664771;"0.190402270373284; 2"
"svmRadial";0,533205926784822;0,0000295644221977744;0,000363258228850615;0,000943436432526167;"0.190402270373284; 4"
"svmRadial";0,534051723731846;0,00266657196220761;0,00139792155134192;0,00455342029703545;"0.190402270373284; 8"
"svmRadial";0,53276739506411;0,000259363201219279;0,00131688464312091;0,000405630744015663;"0.190402270373284; 16"
"svmRadial";0,533707179917654;0,00137019890709272;0,000525770937515631;0,00239488728958806;"0.190402270373284; 32"
"xgbTree";0,532454220788321;0,032879159863791;0,00479644745852205;0,0069638872763201;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,537403709796058;0,0355401286248849;0,00154776335087562;0,00401419668096507;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,52947812452379;0,0264349179456659;0,00348194545480715;0,00688318604828058;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,537341026657425;0,0341163448375687;0,00119495390608642;0,00367920085101069;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,530762491465013;0,029571682621374;0,000828197727753201;0,0031988335133462;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,536432611342283;0,0339718169279724;0,00248872384231825;0,00476006104815908;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,528162626517426;0,0385773213809187;0,00638821132867401;0,012174816397633;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,538061772347418;0,0487700459695438;0,00791974670125538;0,0155043556503765;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,525405749007421;0,0332415221244445;0,00200956805412014;0,00414982893458572;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,538218231416338;0,0489386188512969;0,00276010382456265;0,00589155706196135;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,526470714659028;0,0349521849060178;0,00833086560426452;0,017418870604447;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,539502524754702;0,0538014793761863;0,0044307671615808;0,00945569831149854;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,526470791206001;0,0400463035598585;0,00158998893520943;0,00366132706126254;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,535680675704862;0,0519512063817182;0,00127665027813601;0,00287971527528522;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,528068456075816;0,0431909833372947;0,00111183968250608;0,00292302157583078;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,53455299158525;0,0504712323012672;0,00528803138096903;0,0117353652922434;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,524559628207819;0,0376301621542023;0,00668732243587398;0,0148021372981903;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,531263835865389;0,0441064642460875;0,00435917027503646;0,00916753674424396;"0.3; 6; 0; 1; 1; 1; 100"
"svmLinear";0,533456550407124;-0,0000356510186774845;0,0000470231201202798;0,0000617493756909902;"1"
"treebag";0,524779509388074;0,0252607985902577;0,0100023991038692;0,0133997640282647;"none"
"adaboost";0,517166904080048;0,0241026278779479;0,00515968442473917;0,0106752387393951;"Real adaboost; 50"
