"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"rpart";0,532397410035488;0,0307859683420024;0,0032561104012446;0,00484160836800072;"0.00123643611131616"
"rpart";0,531844116650836;0,0184465673715447;0,00402599246408559;0,0187274224192428;"0.00173470140990625"
"rpart";0,53063400704948;0,00893754729999083;0,00289261799961467;0,0182869875130744;"0.0018700327255727"
"rpart";0,53063400704948;0,00893754729999083;0,00289261799961467;0,0182869875130744;"0.00191924411308777"
"rpart";0,530184537768977;-0,00105394808740364;0,00242369823151066;0,00182549163592314;"0.00258359784454123"
"svmRadial";0,532674013688943;0,0106460047638479;0,00272678853721399;0,00578306019881058;"0.172761991141445; 0.25"
"svmRadial";0,532708624114708;0,011771312133198;0,00254541010249153;0,00366052959071393;"0.172761991141445; 0.5"
"svmRadial";0,533054441446548;0,0142314569556888;0,00177777353656997;0,00236855392525651;"0.172761991141445; 1"
"svmRadial";0,53441213313128;0,0136791843299179;0,000479282934537088;0,00462576320244929;"0.172761991141445; 2"
"xgbTree";0,529769660981375;0,033179083905818;0,00194809523137679;0,00404284120013738;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,532466785109641;0,0316084575870773;0,00377815855156365;0,00881110272431961;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,529873585509558;0,0359352676188508;0,00415412728372617;0,00644309526504534;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,534126453655815;0,0358786101518781;0,00472342753664096;0,0100322901284441;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,527833546590941;0,0304284599244732;0,00358651193270946;0,00963621922185781;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,53523272480673;0,0374646039226505;0,000857742767971268;0,00268010937868311;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,526484984526808;0,0389809228283416;0,00330254088644999;0,00629002390597468;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,535509228036152;0,0502319931646196;0,00239780012795892;0,00398796973632356;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,525067395286067;0,0360481711872227;0,00258248516323354;0,00471008606722004;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,540833882437601;0,0612216431773321;0,00251554080361444;0,00404587086247688;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,53326179196932;0,0527524977793271;0,00368234330520667;0,00668217353204124;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,539381686357668;0,059761273988054;0,00248520193522251;0,00502265422818973;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,530357769226432;0,0511634316924881;0,00656110884793373;0,0134049074807772;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,532777640531599;0,0507842896079229;0,00704129720699406;0,01406990342635;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,524202988246228;0,0389999937209778;0,00101798603965799;0,00266397418346663;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,53879394752959;0,0638927413276255;0,00448384841607023;0,00930014259573827;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,529113063545603;0,0489019935748077;0,00801459641586384;0,0153487721749751;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,536823355416578;0,0603168016427629;0,00482488412867568;0,0107410237280533;"0.3; 6; 0; 1; 1; 1; 100"
