"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,701470880703609;0,399378129295143;0,00563882599401398;0,0117393295766028;"3"
"knn";0,678608640070008;0,352925536561364;0,00429335666826303;0,0088690618734545;"5"
"knn";0,651878297317677;0,297969918939545;0,00558644579951842;0,0114360927453505;"10"
"knn";0,627622307880608;0,247355685222124;0,00921810525230483;0,0188356069638263;"20"
"knn";0,615285383293583;0,220798929559394;0,00842940626200755;0,017202964288079;"30"
"knn";0,605806019246974;0,200114763989813;0,00321929091499682;0,00680148122585188;"50"
"knn";0,588973293808336;0,162923221675224;0,0017971483894269;0,00249175420306868;"100"
"knn";0,572558912731712;0,125503750087473;0,0069994816110502;0,0132640870469339;"200"
"rf";0,792047284973877;0,579374587101455;0,00496318019734104;0,00998756586467057;"1"
"rf";0,813968387435342;0,624429865303232;0,00772185303993456;0,0156563128208628;"2"
"rf";0,821043023844499;0,639015813442206;0,0074503989002098;0,0152411619466363;"3"
"glm";0,545235997451965;0,0524013096369777;0,00603925578910345;0,0101015000084881;"none"
"lda";0,545549651875255;0,052905353152904;0,00583678094825424;0,00979949020185611;"none"
"qda";0,532515432027914;0,00527441091223256;0,002463235513283;0,00453680462321858;"none"
"rpart";0,615599547848487;0,218534862987542;0,0122538117573381;0,0244231108900536;"0.00138543784353588"
"rpart";0,614205514828834;0,215413791932456;0,0123810643469451;0,0242279504734026;"0.00143061516452074"
"rpart";0,609709535431155;0,204629396148971;0,0064210036339615;0,00934807805560108;"0.00150591069949552"
"rpart";0,609779284998071;0,205004820381981;0,00699168839006058;0,0118852865442394;"0.0015812062344703"
"rpart";0,605701686400379;0,196917269531634;0,00444131400767798;0,00535612855331545;"0.00173179730441985"
"rpart";0,605701686400379;0,196917269531634;0,00444131400767798;0,00535612855331545;"0.00176406681940904"
"rpart";0,603784914227563;0,1921374562689;0,00622218232733705;0,00913409411782848;"0.00180709283939462"
"rpart";0,603331873628156;0,191421019949026;0,0070016021907896;0,0103592860706721;"0.00186356449062571"
"rpart";0,598905902506998;0,181529066342004;0,00705889996886912;0,0112797943083046;"0.00205807795597721"
"rpart";0,59747708215502;0,177862015546206;0,00693728072364172;0,013140308461197;"0.00207062721180634"
"rpart";0,597128589386245;0,176398658981955;0,00721684082268619;0,0144300872096159;"0.0021835705142685"
"rpart";0,59643153097275;0,174519904053456;0,00611119608745767;0,0111830251135716;"0.00222121828175589"
"rpart";0,593992081591325;0,169168627144199;0,00886679461580167;0,0158320945051798;"0.00229651381673067"
"rpart";0,585593074278297;0,149387411670914;0,0118201140046916;0,0289285026142394;"0.00263534372411716"
"rpart";0,583362578450044;0,14238510932651;0,0124627200956603;0,0263422371014631;"0.00278593479406671"
"rpart";0,574440886640812;0,121199205092001;0,00808678175513138;0,0263415397968122;"0.00310594081770951"
"rpart";0,572977217011957;0,120249970594589;0,010850418081784;0,0309271835419462;"0.00353889014381447"
"rpart";0,559245986120485;0,0741776967645936;0,0044235128726391;0,0139527958017444;"0.00572246065808297"
"rpart";0,551823115652157;0,0639536515703872;0,012795158886462;0,0223767795890445;"0.00986371508169565"
"rpart";0,537673361852606;0,0135490403715964;0,000919699059808119;0,0234676263174068;"0.0140426172727957"
"xgbTree";0,596954091579848;0,177598352132107;0,00163388413688678;0,00373014008188772;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,605318296985363;0,192821136811653;0,0028649073496081;0,00440049808943348;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,605492310166726;0,194690067212983;0,00445426403430798;0,0121382934971577;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,606572860021561;0,195506466921485;0,00714818424159675;0,0133382017790489;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,607618400272439;0,199193114865142;0,00785437494435474;0,0164848305007586;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,608280558395895;0,198853666209725;0,00400236350995841;0,00658302553834002;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,646476790578365;0,284471686962714;0,0062217203008812;0,0134482614974242;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,655851220551833;0,301289788520376;0,00655511834641437;0,012887269395527;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,656025583537732;0,303839062227764;0,0049858089025343;0,010010685351338;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,662960862921149;0,316728949358434;0,00365846673639665;0,00680461779911617;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,65689688104802;0,305380328539561;0,00379155566104716;0,00847486747620949;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,664877715257505;0,320401144672354;0,001608085735828;0,00303798118374252;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,68226825868541;0,357829156022135;0,00469976167798708;0,00941592408900456;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,694500813987867;0,382007949254327;0,00553489893810059;0,0109646222283939;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,696696165391666;0,388009063044364;0,00282982566111968;0,00636050440374595;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,712343931609132;0,418336419928462;0,00306288020506182;0,00630893867270499;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,698334391127674;0,390985875401499;0,00607954645686555;0,0126631533239712;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,721439862515157;0,4373504903689;0,00472519654615446;0,0101675224488478;"0.3; 6; 0; 1; 1; 1; 100"
