"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,735010778179702;0,463295730566472;0,00889118541655859;0,0177163644358826;"3"
"knn";0,723845530622629;0,440186802873456;0,00570739376368043;0,011382843714158;"5"
"knn";0,704997331459903;0,401069797624157;0,00427152437173072;0,00879775003152206;"10"
"knn";0,691103510354098;0,371059419168822;0,00660770746454184;0,0131612979497752;"20"
"knn";0,678717501408128;0,344983812197453;0,00486102653376195;0,00923995448350528;"30"
"knn";0,669454929513961;0,325154561557613;0,00507378575796626;0,00977077443643209;"50"
"knn";0,654232712164019;0,293647691850049;0,00455519521301635;0,00875823980120072;"100"
"knn";0,643282823255873;0,271566777350389;0,00313028467172155;0,00675710693452503;"200"
"rf";0,810332578748614;0,613100671566119;0,00394937776959377;0,00808056026350679;"1"
"rf";0,86195889945555;0,719173626393576;0,00445669511843727;0,00880631972462982;"2"
"rf";0,875637292308425;0,747184773259069;0,00198597094233468;0,00378888515107698;"3"
"glm";0,598836746984271;0,162605288843518;0,00194442969743253;0,00247302230515145;"none"
"lda";0,598729030924362;0,162072819021061;0,00177023057249301;0,00217377681153801;"none"
"qda";0,596682630731203;0,19222939668945;0,00352597162921206;0,00618320380742414;"none"
"rpart";0,675055580729003;0,329380618139894;0,00365641715280922;0,0108041115722641;"0.00233607217657483"
"rpart";0,667193174538763;0,310008576882674;0,0040413514527816;0,00649995021787402;"0.00261801192202352"
"rpart";0,666116168615231;0,307699426601226;0,0022711944715292;0,0034749264630684;"0.00265828902851619"
"rpart";0,660300336628155;0,294594062578651;0,00806724369610272;0,0211391234071799;"0.00281939745448687"
"rpart";0,65617181392128;0,284480926765842;0,0151915830008859;0,0385592329199901;"0.00306106009344289"
"rpart";0,655202508590101;0,283191205573831;0,0145228891504159;0,0376495999290901;"0.0033027227323989"
"rpart";0,648596562907981;0,267957012218897;0,00936235047258784;0,0265486435427549;"0.0041082648622523"
"rpart";0,648596562907981;0,267957012218897;0,00936235047258784;0,0265486435427549;"0.0042290961817303"
"rpart";0,648596562907981;0,267957012218897;0,00936235047258784;0,0265486435427549;"0.00430965039471564"
"rpart";0,647950359353861;0,266348866452287;0,00929766703302212;0,0264338633963074;"0.00434992750120831"
"rpart";0,644001337634242;0,255535230973927;0,0115546730957508;0,0325703898576736;"0.00459159014016433"
"rpart";0,637287277602646;0,237901776044851;0,00130073189921796;0,00375983491339421;"0.00486010418344879"
"rpart";0,635133265755581;0,234546787879079;0,00259064909430262;0,00508669873179411;"0.00563879490897374"
"rpart";0,62475744358731;0,227062043058635;0,00656778381155344;0,00719443454318074;"0.00777348155308523"
"rpart";0,620054366912547;0,22041830581584;0,00621924354831645;0,00716548738096077;"0.00918318028032866"
"rpart";0,613771832358607;0,203490971757423;0,0056259885608928;0,0338317062350354;"0.0143386499113904"
"rpart";0,602677696890194;0,187234527867477;0,0136010457449745;0,0278774091380344;"0.0167552763009505"
"rpart";0,600380084253324;0,168877564222255;0,0114104741516703;0,0080657621160721;"0.0203802158852908"
"rpart";0,577547558674434;0,16190129773332;0,00868517286643654;0,0144421188990026;"0.0389076848719188"
"rpart";0,559703977273211;0,050171553830285;0,00934103316853474;0,0868996803287306;"0.041565973900435"
"svmRadial";0,649062828516388;0,276248315440353;0,00345715336392636;0,00590405057259871;"0.176734174431781; 0.25"
"svmRadial";0,653909471178955;0,287181961897652;0,00485554681339842;0,00865994346533658;"0.176734174431781; 0.5"
"svmRadial";0,662418073189536;0,305882466647744;0,00611399405294174;0,0104993578632548;"0.176734174431781; 1"
"svmRadial";0,670352283641567;0,324102719416502;0,00683601562210273;0,0119872868439721;"0.176734174431781; 2"
"xgbTree";0,531835059679125;0,0309637138928042;0,00134891281306408;0,00105591709767832;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,536148585317919;0,0307246657390378;0,00187516560038879;0,00387329868271614;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,531491138724672;0,030099992356443;0,00486906314312771;0,0104413820031626;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,53918044091426;0,0390184592105575;0,00328477315038641;0,00435900190329081;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,529272059576075;0,0274974346501649;0,00245587106702811;0,00527706332914039;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,539024198736041;0,0390272584028975;0,00105703529082251;0,00431454525642004;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,523958345423205;0,0289423903490618;0,00250320282884406;0,00529182535415764;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,541399669537638;0,0561905812788238;0,0037180709026421;0,00935409153821344;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,528490584905955;0,0375427921072544;0,00104783039805963;0,00120089236328212;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,536367211235533;0,0461593844912629;0,00337447610223293;0,00703524167306211;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,526677646322035;0,0348743263608902;0,00337143636302421;0,0068353609195755;"0.3; 4; 0; 1; 1; 0.5; 100"
