"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,599877533299168;0,197147603961865;0,000555783617669445;0,000554279102514563;"3"
"knn";0,592305022981936;0,181264254023642;0,00168209491014045;0,00394594317068806;"5"
"knn";0,576934244960315;0,149367448651882;0,00206307979587413;0,00395203352921834;"10"
"knn";0,566300419118648;0,126549711071388;0,00128324152224486;0,00324248556828319;"20"
"knn";0,557922220265995;0,108489151765358;0,00104003955436422;0,00253038100569482;"30"
"knn";0,55569870282174;0,102371460340212;0,00563520742954744;0,0110192548269176;"50"
"knn";0,549221732916121;0,0865766967173482;0,00205769698834474;0,00372159851712171;"100"
"knn";0,547642901491729;0,0799872005294523;0,00420961211012923;0,00858148528675393;"200"
"rf";0,647278769036929;0,287851826604721;0,00331355940678666;0,00779331470508694;"1"
"rf";0,650211045184995;0,294711072860261;0,000600512860432843;0,00100268688889303;"2"
"rf";0,654077846769066;0,302774517657171;0,00219186600512775;0,00408294994851028;"3"
"glm";0,526632911149513;0,0195462581459041;0,00114998960511714;0,000982576245561611;"none"
"lda";0,526665132834707;0,0196230011336661;0,0011183218771723;0,000927015740605703;"none"
"qda";0,522669590915429;0,0177487359758508;0,00851350602053432;0,0213457237649278;"none"
"rpart";0,549576311628801;0,0883583359100602;0,00659119109999509;0,0188053201487371;"0.000792572463768116"
"rpart";0,549092939625708;0,0871869498389766;0,00579697854991721;0,0168761454988515;"0.000815217391304348"
"rpart";0,547739631962566;0,0832858459601338;0,00663146359454994;0,0193334685246215;"0.00083786231884058"
"rpart";0,546901865032506;0,0825259327248914;0,00769789723839055;0,0211434143057241;"0.000883152173913043"
"rpart";0,54619295057809;0,0814964551971944;0,00821534414324017;0,0216480521262271;"0.000934103260869565"
"rpart";0,54619295057809;0,0814964551971944;0,00821534414324017;0,0216480521262271;"0.000951086956521739"
"rpart";0,545806284125736;0,080339406531928;0,00846036161313782;0,0223180118986898;"0.000996376811594203"
"rpart";0,544001720234284;0,0790018337682435;0,00631146400455127;0,0200632030876066;"0.00108695652173913"
"rpart";0,542906114407417;0,0764759067227559;0,007108819065004;0,0221467471107023;"0.00117753623188406"
"rpart";0,542873889607211;0,0758838318524507;0,0074221440375426;0,0228571577244554;"0.00125679347826087"
"rpart";0,54448499255699;0,0748132744987913;0,00623364723357303;0,0196706530147074;"0.00142663043478261"
"rpart";0,541617000913695;0,0678879230457146;0,00730670177239566;0,0191513673719994;"0.00159646739130435"
"rpart";0,541359227432142;0,0667241406580536;0,00734086699578946;0,019783656597947;"0.0016304347826087"
"rpart";0,540875899039218;0,0632103737682453;0,00741171849633053;0,0230080179448675;"0.00176630434782609"
"rpart";0,54052142623695;0,0616083544826816;0,00787890868491553;0,0242726350211116;"0.00197010869565217"
"rpart";0,54052142623695;0,0616083544826816;0,00787890868491553;0,0242726350211116;"0.00210597826086957"
"rpart";0,535913279807457;0,0552940885239402;0,00289452289349689;0,0133360199384506;"0.00237771739130435"
"rpart";0,535880983361973;0,057228098343582;0,00471505142134122;0,00986267117169793;"0.00322690217391304"
"rpart";0,535880983361973;0,057228098343582;0,00471505142134122;0,00986267117169793;"0.00360054347826087"
"rpart";0,535880983361973;0,057228098343582;0,00471505142134122;0,00986267117169793;"0.00409307065217391"
"xgbTree";0,548448533956934;0,083466500005335;0,00442294340013288;0,0107578142680398;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,549801919495378;0,0823335237706023;0,00318735412908644;0,00839340688072399;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,548158457799872;0,083620416686054;0,00127621027687239;0,00437341829871462;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,553668661894219;0,0913225222282372;0,00035977873944781;0,00077662991201477;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,548931796934604;0,0847766013183198;0,00634438254960392;0,0127718572204096;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,553410981863029;0,0907222247754205;0,00268489297007121;0,0071420571723617;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,560178105801012;0,112539139901789;0,00807284760199207;0,0165683646431548;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,564753725274124;0,118944772459083;0,00268191404287526;0,0058075552734047;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,561209081356765;0,114048876088617;0,00310633579594138;0,00629737168139327;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,567557345192309;0,125060665680035;0,00681401513301007;0,0151703442822179;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,56491487108024;0,122990443872373;0,00278144876579401;0,0061084832126408;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,571778392182765;0,133713789078994;0,00164453518126945;0,00222678575169531;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,571166205084173;0,137036615164504;0,00166660177184001;0,00373897742867511;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,58051115728805;0,154177177720257;0,00238433009168653;0,00591545703228121;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,565849200270483;0,126410291714555;0,00609266985451176;0,0122146070456515;"0.3; 6; 0; 0.8; 1; 0.5; 100"
