"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,517451768527123;0,0315629957950021;0,0032625819038678;0,00608043225281705;"3"
"knn";0,517358059955471;0,0303533990127762;0,00538315926417811;0,0112204910457446;"5"
"knn";0,519705654135981;0,0338442175522324;0,00298596082151086;0,00536823153858285;"10"
"knn";0,524338647426874;0,041250591424457;0,00217133121898502;0,00396325254666409;"20"
"knn";0,522898792014582;0,0368626074656484;0,00172022336973618;0,00383630241007727;"30"
"knn";0,523744112296058;0,0359508973373775;0,00556807883991934;0,0112816672338276;"50"
"knn";0,528690056410814;0,0419050121538357;0,0040793528640448;0,00833155490956629;"100"
"knn";0,527844856656723;0,0359644556370361;0,00375217382535957;0,00714561394598685;"200"
"rf";0,543715743912538;0,0607360104639079;0,0034620974514516;0,0100380312538431;"1"
"rf";0,552293004682318;0,0949893848329479;0,000190200630225064;0,000703223480227203;"2"
"rf";0,552637380816937;0,0962656701064673;0,00293828716794997;0,00607062494197639;"3"
"glm";0,525590806425095;0,0120242732478188;0,00305006167954144;0,00623014568550019;"none"
"lda";0,525747300945026;0,0123418568089076;0,00361337278542514;0,00702655844867724;"none"
"qda";0,496790632080175;0,0130354145427055;0,0201500713400738;0,0107847216798112;"none"
"rpart";0,532571743719882;0,0532367694386901;0,00587651068339223;0,0105537469993104;"0.000481477285600997"
"rpart";0,532571743719882;0,0532367694386901;0,00587651068339223;0,0105537469993104;"0.000484624195964402"
"rpart";0,53372987371999;0,054836522040077;0,00442382342308461;0,00997916195270779;"0.00049563838223632"
"rpart";0,53372987371999;0,054836522040077;0,00442382342308461;0,00997916195270779;"0.000512159661644198"
"rpart";0,533479456030869;0,0541860823808512;0,00499706394582538;0,0107578344451291;"0.000528680941052075"
"rpart";0,534449807305521;0,054989198809961;0,00420600214460766;0,00931296617330987;"0.000545202220459952"
"rpart";0,535326332420829;0,0554204864576865;0,00334480802090776;0,00973223933849769;"0.000594766058683584"
"rpart";0,535138483142758;0,0553660500386969;0,00316762416674283;0,00807768806477062;"0.000627808617499339"
"rpart";0,534919396694238;0,0532568827900253;0,00380513101164123;0,0069585382793521;"0.000660851176315094"
"rpart";0,535044615827722;0,0538311197980785;0,00362231497402884;0,00601502831151847;"0.000693893735130848"
"rpart";0,535607999039167;0,0550686127066493;0,00353781860981945;0,00862262403972176;"0.000726936293946603"
"rpart";0,536202754646907;0,0502537737993083;0,00293547466022703;0,0134853080767384;"0.000826063970393867"
"rpart";0,536359208011146;0,0493139039859798;0,00441780059081885;0,0157351279798121;"0.000859106529209622"
"rpart";0,536359208011146;0,0493139039859798;0,00441780059081885;0,0157351279798121;"0.000881134901753458"
"rpart";0,53153850360772;0,0414048651429389;0,00255936155782392;0,0143806413808082;"0.0010904044409199"
"rpart";0,53153850360772;0,0414048651429389;0,00255936155782392;0,0143806413808082;"0.00112344699973566"
"rpart";0,531444589257607;0,0411802277436249;0,00255844120410413;0,0146807108355345;"0.00123358886245484"
"rpart";0,531507198824349;0,0427107244759883;0,00255790570271055;0,012732055056467;"0.00125561723499868"
"rpart";0,530505563344172;0,0292056744858244;0,0015147726820693;0,0109691291674397;"0.00224689399947132"
"rpart";0,530474258560801;0,0303662108768876;0,00146491598369804;0,0115877119955847;"0.00242862807295797"
"xgbTree";0,536202789923215;0,05579950104551;0,00297204259683861;0,00600648134111685;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,538394060085947;0,0563572496322375;0,00260065522511635;0,00739894079414016;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,535044533516337;0,0541720467328791;0,00360395727230832;0,00755389172139323;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,540616623273281;0,0610383066740142;0,00404034367140794;0,0103991859278888;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,534825523499818;0,0531319337083356;0,00205447927943155;0,00498832324522847;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,538487989134521;0,0578369842690716;0,00103766350453321;0,00297865529834547;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,538926400146637;0,0690319678017024;0,00352171103397292;0,00820265176109511;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,543434080233892;0,0740163806272292;0,00505395511057083;0,0107607060593046;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,536140230331242;0,0626751023060199;0,000296239990186462;0,000572078238892219;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,543872094387547;0,0754215422240192;0,00535017539701289;0,00983723251962451;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,541211349484097;0,0734178665961542;0,00298013001014412;0,00521142254102519;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,547159090762106;0,0817217363562507;0,0038864741952488;0,00852706676062836;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,538707175532579;0,0704911209618224;0,000977679648287576;0,00245824492915075;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,547879218367329;0,0865457132608465;0,00157816823338294;0,00299736920060943;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,545280792001083;0,0850265696152424;0,00573750339606857;0,0105858411700865;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,551385104231024;0,0942255060444013;0,00260506849381514;0,00519295902158961;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,54246362607001;0,0793020406490244;0,00113213161261609;0,00213789375563383;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,54637645353968;0,0842771476002401;0,00451016318545911;0,00902270372999163;"0.3; 6; 0; 1; 1; 1; 100"
