"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,53836686021644;0,0645432421069288;0,00423209337374428;0,00846024123219944;"3"
"knn";0,53416318753994;0,0540660643059129;0,0030140244591321;0,00560196351402575;"5"
"knn";0,538205098217253;0,058098054871577;0,00760145924420136;0,0150711760535038;"10"
"knn";0,543378944514389;0,0623622886123579;0,00574868754477984;0,0112796812284814;"20"
"knn";0,543799345659554;0,0588751877368913;0,00507494667442392;0,00830860622431642;"30"
"knn";0,543281907390441;0,0523426305544635;0,00634776486380409;0,00924281604642727;"50"
"knn";0,546709728501953;0,0492019028004869;0,00533559876734121;0,0105037287648995;"100"
"knn";0,550686917440834;0,0453504205418971;0,00613292085841138;0,00966442332436106;"200"
"rf";0,579013727407634;0,0885900305767297;0,00179499688036827;0,00446291312179222;"1"
"rf";0,617720281862434;0,209114222134484;0,00340428002038038;0,00643443606708478;"2"
"rf";0,625642705087483;0,227290221909122;0,00272743898014359;0,00464631933948887;"3"
"glm";0,549523093041246;0,0179660914438836;0,0021834487097256;0,00210416909153449;"none"
"lda";0,549684767209837;0,0180900337056733;0,00225913482880813;0,00236627927535314;"none"
"qda";0,541730097609027;-0,000452568517958964;0,00354509446512488;0,00611553637470863;"none"
"rpart";0,592724462912458;0,157269235605934;0,00489430504822981;0,0117133604917002;"0.000772547610492275"
"rpart";0,593338881842993;0,155958027002432;0,00579647142396002;0,0127841402775616;"0.000790513833992095"
"rpart";0,590945987458619;0,149699863633577;0,00518301610183251;0,012776725612362;"0.000838423763324949"
"rpart";0,591495728566019;0,151178975588937;0,00561738867830842;0,013411008784702;"0.000934243621990658"
"rpart";0,591495728566019;0,151178975588937;0,00561738867830842;0,013411008784702;"0.000958198586657085"
"rpart";0,589329223815055;0,145063423149391;0,00623707428329742;0,0127040339812017;"0.00111390585698886"
"rpart";0,589329223815055;0,145063423149391;0,00623707428329742;0,0127040339812017;"0.00112588333932207"
"rpart";0,586839248391436;0,135234068409611;0,00426940911376909;0,0034262925083907;"0.0011498383039885"
"rpart";0,587356598829953;0,135151091439276;0,00372481218624313;0,00219351722693312;"0.00118577075098814"
"rpart";0,585804472231033;0,131830603653944;0,00517907720804157;0,00462988653804382;"0.00129356809198706"
"rpart";0,585384127548394;0,131641764782983;0,00561418242046183;0,00482679864155667;"0.00132950053898671"
"rpart";0,585384127548394;0,131641764782983;0,00561418242046183;0,00482679864155667;"0.00136543298598635"
"rpart";0,584705043341952;0,132602186295518;0,00595339601590273;0,00511259651662487;"0.00143729787998563"
"rpart";0,582344508258391;0,118318696334188;0,00699042094589359;0,0172740217286353;"0.00158102766798419"
"rpart";0,575392173960188;0,0927306175616556;0,00831693907481374;0,0250337387145856;"0.00244340639597557"
"rpart";0,575392173960188;0,0927306175616556;0,00831693907481374;0,0250337387145856;"0.00247933884297521"
"rpart";0,575392173960188;0,0927306175616556;0,00831693907481374;0,0250337387145856;"0.00251527128997485"
"rpart";0,574519065694763;0,0935346650526559;0,00806697697587055;0,0226288658454137;"0.00276679841897233"
"rpart";0,572061393109431;0,076429256758195;0,00771383356911625;0,036066543965963;"0.0053898670499461"
"rpart";0,571738051045862;0,0759994595447981;0,00764469053329866;0,036249913592692;"0.00580309019044197"
"xgbTree";0,593855975063338;0,151601566805987;0,00348804087906931;0,00769330383478663;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,597316058234646;0,153302255760035;0,00353085123539024;0,00825364219993931;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,595925640309194;0,156316253304257;0,00122135102465849;0,00172080047907681;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,599870620513997;0,159214936394377;0,00241293540103817;0,00427701479381076;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,596248941594273;0,156262049492596;0,00358431287894405;0,00724576659802926;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,598641817157805;0,156318072001757;0,00334615809817902;0,00735080357366541;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,598803563472957;0,172861408820692;0,00161007953903814;0,00261624955364284;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,608666035942613;0,188866834222418;0,00304363810166394;0,00668480928402324;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,600970071360728;0,179294561752805;0,00680711471700833;0,0127289935441264;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,611641037008814;0,194999448879478;0,00606848773998173;0,0128949061797572;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,602683865854625;0,181827673763962;0,00389402906392162;0,00667134414515918;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,612643400542685;0,199181903114032;0,0024964351138646;0,00495872055946095;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,601907662967255;0,184964557035288;0,00622060492407714;0,0121243455501335;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,615327359246797;0,209169593983556;0,00127184084396065;0,00247043087468134;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,604268085125764;0,191681910630571;0,00844839409809811;0,0164594063161357;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,620662647588807;0,220428999151896;0,0100787501087714;0,0209654953227394;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,605497199025848;0,194459170204119;0,00164261507492724;0,00296031352904098;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,620015881904688;0,218987863688837;0,00766629479305301;0,0159072984831709;"0.3; 6; 0; 1; 1; 1; 100"
