"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,652448514171788;0,302144960196402;0,00129280430660385;0,00200859558965262;"3"
"knn";0,638357477721087;0,273353587579572;0,0060586563175448;0,0119130034586211;"5"
"knn";0,614722240711347;0,224686716970813;0,00788836145577073;0,0156873922435333;"10"
"knn";0,598444998371391;0,190803585974713;0,00393131585895073;0,0079107652985715;"20"
"knn";0,588137158421252;0,168814456956517;0,00593882303509776;0,012585706376202;"30"
"knn";0,57852344838965;0,14770208609094;0,00372887721992386;0,00774882959692963;"50"
"knn";0,566341613401727;0,120126585973395;0,000827448409117747;0,00172195114221671;"100"
"knn";0,553812382818397;0,0914766069119674;0,00344783535086638;0,00850001473221507;"200"
"rf";0,73341862661626;0,462461195389481;0,00789130917355209;0,0159715554141773;"1"
"rf";0,744038811117729;0,48450549710356;0,00895541015398004;0,01789403982749;"2"
"rf";0,750147210771612;0,496978960756728;0,00764000184952264;0,0153262450017074;"3"
"glm";0,535314085901653;0,0415290812680293;0,00510785892647602;0,00962279522852566;"none"
"lda";0,535001716055756;0,0407936945083558;0,00467615260824265;0,00871430170545188;"none"
"qda";0,528893161020955;0,0251614567067395;0,0025724080364728;0,0151208557386492;"none"
"rpart";0,580293891080001;0,150111102954419;0,0095405363382774;0,0205729329423777;"0.00103092783505155"
"rpart";0,577309200725622;0,143777635429185;0,0114888674073882;0,0232969600339846;"0.00110456553755523"
"rpart";0,575192099595843;0,138686619179054;0,0101883047185197;0,0202821834575444;"0.00115979381443299"
"rpart";0,574845021989291;0,137900149937965;0,00966110739022258;0,0191407840922477;"0.00117820324005891"
"rpart";0,574671569910247;0,136712994130494;0,0116034536126082;0,0254356085746852;"0.00125184094256259"
"rpart";0,574185661261073;0,135882495549353;0,0115891370880538;0,0252953454720089;"0.00127638684339715"
"rpart";0,57383858365452;0,135061590932447;0,0116162929361135;0,0252366391540229;"0.00130706921944035"
"rpart";0,567348301068667;0,117968052524747;0,0135033212837867;0,0319821394377062;"0.0014972999509082"
"rpart";0,567348301068667;0,117968052524747;0,0135033212837867;0,0319821394377062;"0.00154639175257732"
"rpart";0,566064218716202;0,115121713964094;0,0138475625266889;0,0325006065047086;"0.00157093765341188"
"rpart";0,566064218716202;0,115121713964094;0,0138475625266889;0,0325006065047086;"0.00159548355424644"
"rpart";0,565300727479;0,113088976020636;0,0145805436987397;0,034605232964305;"0.001620029455081"
"rpart";0,561483126752597;0,105040161556937;0,0165959623670123;0,0378391375017457;"0.00184094256259205"
"rpart";0,558845333329286;0,0969237772862259;0,0131862959827392;0,0268786051556624;"0.00206185567010309"
"rpart";0,558637086765355;0,0963345990527357;0,0132898568399802;0,0271289833902763;"0.00223367697594502"
"rpart";0,554194605420279;0,0903915801868719;0,0110988840814218;0,028810563581204;"0.00261413843888071"
"rpart";0,554194605420279;0,0903915801868719;0,0110988840814218;0,028810563581204;"0.00265095729013255"
"rpart";0,552771587233412;0,0899085177013345;0,0119503552838229;0,0290340466776525;"0.00272459499263623"
"rpart";0,551556815610478;0,0863058363475417;0,0127262360698338;0,0302223657942155;"0.00301914580265096"
"rpart";0,548329040845162;0,076282899387126;0,0107295163483765;0,0264194204220803;"0.00368188512518409"
"xgbTree";0,573664405260027;0,134179139787132;0,00941288808201536;0,0189722107485497;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,575573245371835;0,136353742838304;0,00793907661568325;0,0165997012841893;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,579078689449412;0,146271437401811;0,0055489879171509;0,0109439704171066;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,576302227591416;0,138520997733425;0,00889755463532219;0,0170625047268978;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,574705688668821;0,13721556160293;0,00834054565991164;0,0177685388689246;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,580779333586424;0,147771437007587;0,00717046491994199;0,0153809411384503;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,607676926649294;0,208628385525122;0,00682185719814943;0,0147563441583557;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,615659426132743;0,222384909626704;0,00674662537201892;0,0137474482598912;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,611564004326672;0,216263208001459;0,00565779728172957;0,0111173719531066;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,623190782543828;0,238510852674075;0,00472381722881976;0,0095252700606521;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,6125703523237;0,217728476312345;0,0115472421550155;0,0242716388699698;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,626140765137552;0,245006149710615;0,00591577103721383;0,011702230855365;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,62555088497382;0,246259752888731;0,00259826641455978;0,00499155230980241;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,64352885456151;0,281156391246252;0,00287210044868916;0,00565896165133434;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,638635143419839;0,272500763393661;0,00548944771649169;0,0109276307687511;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,657029663951548;0,30882738719658;0,00393872932065879;0,00790136719253614;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,643112350593118;0,281900214359755;0,00726279101960821;0,0143337106016896;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,659459012067894;0,313909267901455;0,00717336061815496;0,0142109100663051;"0.3; 6; 0; 1; 1; 1; 100"
