"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,57410061089705;0,133438062989046;0,00364962554109922;0,00829758447707568;"3"
"knn";0,575352175352619;0,134001774516647;0,00519742925064509;0,0111122304186429;"5"
"knn";0,577229362510487;0,134962854228747;0,00228412245369431;0,00453214397618747;"10"
"knn";0,583382623083086;0,143001177502107;0,00144388986577688;0,0020640882273289;"20"
"knn";0,585051317681244;0,143748072252168;0,00259838906805316;0,00591849301312728;"30"
"knn";0,584251877459076;0,138114001209075;0,00464685335235746;0,00796093618821012;"50"
"knn";0,586546176631636;0,137587544508232;0,00146467656237581;0,00268782216146388;"100"
"knn";0,586893779041162;0,131923486091871;0,00171284636059879;0,00588216946282015;"200"
"rf";0,639144724262299;0,233713864471276;0,00409006795083464;0,00884673518399912;"1"
"rf";0,674674008580644;0,326419420292007;0,00758357779600472;0,0153081525666285;"2"
"rf";0,692056318906762;0,364794984101405;0,00610138767965761;0,012186963580838;"3"
"glm";0,56339314422399;0,0329385276539527;0,00329197201576659;0,00723922983999781;"none"
"lda";0,56287165903417;0,0313995477507931;0,0030771196303651;0,00517128643028165;"none"
"qda";0,526195168933067;0,103209056133438;0,0319500558162195;0,0307862517245014;"none"
"rpart";0,638727851535837;0,253611920977555;0,0059160403440241;0,0112580168476345;"0.00118045171952467"
"rpart";0,63625948467844;0,247974263736973;0,00399868770362312;0,00730452772692609;"0.00129849689147714"
"rpart";0,635703251937194;0,246736617042982;0,0037353486018293;0,00654643787085872;"0.00131161302169408"
"rpart";0,635842300152163;0,246169969640097;0,00351066159597205;0,00748100611012735;"0.00133784528212796"
"rpart";0,635181752245057;0,243575110350291;0,00353381925299971;0,00778315591815032;"0.00141654206342961"
"rpart";0,635042689527771;0,242595295094111;0,00330776435493089;0,00611408965959883;"0.00145589045408043"
"rpart";0,634486406028416;0,240121135942197;0,00623266928657135;0,0118587366304148;"0.0015739356260329"
"rpart";0,632922001217063;0,237948355295816;0,00801423896831337;0,0127306021936075;"0.00177067757928701"
"rpart";0,628333065693074;0,223213655045298;0,0042596391813279;0,0109197184745856;"0.00212481309514441"
"rpart";0,628089760321513;0,224235838177516;0,00494057957530663;0,0129295041371917;"0.00214448729046982"
"rpart";0,625517100051731;0,217821959326975;0,00487916046264926;0,0108483462979733;"0.00259699378295428"
"rpart";0,624335161219865;0,215782903714015;0,00532595259883253;0,0107483893225988;"0.00275438734555757"
"rpart";0,615956944303228;0,206150388187662;0,0028212844380842;0,00188984880483877;"0.00358070354922484"
"rpart";0,615783134034517;0,206903503614706;0,00297219196354567;0,00308209061841098;"0.0036987487211773"
"rpart";0,615783134034517;0,206903503614706;0,00297219196354567;0,00308209061841098;"0.00373809711182813"
"rpart";0,614288209823698;0,202841765628587;0,000403501984018999;0,00956168164746843;"0.00421027779963799"
"rpart";0,614288209823698;0,202841765628587;0,000403501984018999;0,00956168164746843;"0.00432832297159046"
"rpart";0,611020453502244;0,192089708555716;0,00326784354054913;0,0129427976824631;"0.0052726843472102"
"rpart";0,601216854610168;0,17113398842277;0,00681564174860669;0,0403061968075211;"0.00779098134886283"
"rpart";0,558247870816957;0;5,2266323019897e-05;0;"0.0106870229007634"
"svmRadial";0,599304539917329;0,150824240512393;0,00426906532109473;0,00867594901971155;"0.211801225962957; 4"
"svmRadial";0,601011345153004;0,157365855065256;0,00455754785349365;0,00895111189315642;"0.211801225962957; 8"
"svmRadial";NA;NA;NA;NA;"0.211801225962957; 16"
"svmRadial";0,603406875618047;0,164583881128557;0,00524112464348493;0,0104463196761381;"0.211801225962957; 32"
"xgbTree";0,641404522422823;0,254998893145143;0,00119163571427105;0,00204172876871434;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,643699021002241;0,256375538904436;0,00399370100532548;0,00822623780690678;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,641300112991902;0,255562087147497;0,00195116303539255;0,0048244724420807;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,644428940742503;0,25822991102144;0,00225013422146402;0,00493687394423992;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,641404529673981;0,254815961814642;0,00283875363158718;0,00708978653963646;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,644533306666473;0,259279321289001;0,00209208020786662;0,00448907598266558;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,648983241108024;0,276667478516251;0,00280701791241996;0,00653446755577341;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,658995343436547;0,294749252632791;0,000983038888856198;0,00208146015869123;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,659968706320381;0,300475449838909;0,000343151441238866;0,0013302380902755;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,666191574388786;0,31042891186516;0,00312587194519481;0,00538282668404908;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,657048447266653;0,295220016411883;0,00148206804701655;0,00344736098149901;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,665983005691913;0,310502729321619;0,00194723470042728;0,00315212382974247;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,652981152832392;0,288258701719204;0,0025219492279408;0,00393452126789624;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,672449385789896;0,326333547670772;0,00570420781874095;0,0111053805761627;"0.3; 6; 0; 0.6; 1; 1; 100"
