"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,52919780152814;0,0536137671211906;0,000970630929477233;0,001996849573509;"3"
"knn";0,526971109131265;0,0479817694391572;0,00465998201941631;0,00916699451405324;"5"
"knn";0,529480098374766;0,0515036078600381;0,0059323320002391;0,0115073744762312;"10"
"knn";0,528884170495787;0,0471604925627587;0,00214737837324682;0,00317193559134889;"20"
"knn";0,529574180602634;0,045970806762605;0,00202521794021959;0,00335431936975347;"30"
"knn";0,530985405168342;0,0452877299249183;0,00069004315168678;0,00146932453035037;"50"
"knn";0,532083037061658;0,0425279518582676;0,00180396367894823;0,00361672160198081;"100"
"knn";0,53550140226899;0,043115093107755;0,00227996684145173;0,00465330087442496;"200"
"rf";0,553785491269338;0,0723744817903188;0,00361532187257075;0,00966280556770759;"1"
"rf";0,570407136326423;0,12804136544707;0,00171962248551592;0,00397402535227067;"2"
"rf";0,572257529319491;0,132167889729289;0,00607259330723156;0,012718032365906;"3"
"glm";0,530107274867254;0,0104299792750536;0,000492782159213231;0,00099955280121393;"none"
"lda";0,529887749668898;0,0099403684053042;0,000687117627791789;0,000668669236008289;"none"
"qda";0,524305357485378;-0,00356694057579095;0,00182371493033163;0,00376556737583221;"none"
"rpart";0,533870617095731;0,0520957392301031;0,00639048466587423;0,0156419814648948;"0.000534295064449342"
"rpart";0,533651012226688;0,0503482477324658;0,00626291665694992;0,0171331380002648;"0.000567688505977426"
"rpart";0,534403667098859;0,0524946788721501;0,0076488370427607;0,0177807563777955;"0.00060108194750551"
"rpart";0,53427822412837;0,0516782866534728;0,00743169003252046;0,0163724296593679;"0.000617778668269552"
"rpart";0,534717315835809;0,0518207800264983;0,00705838668584721;0,0162308253367004;"0.000623344241857566"
"rpart";0,535375891430879;0,0519392780119988;0,0086185801570929;0,0177705500693479;"0.000634475389033594"
"rpart";0,536442200941533;0,0528481482091099;0,0079379476012601;0,0169219765319949;"0.000667868830561678"
"rpart";0,536567643912022;0,0519004448120257;0,00815463711385775;0,0152806395824301;"0.000690131124913734"
"rpart";0,537633971127273;0,0527661350385392;0,00762360984398998;0,0162319764064294;"0.000734655713617846"
"rpart";0,537194861715236;0,0509719520519633;0,00666323895026509;0,0147577914594488;"0.000801442596674013"
"rpart";0,537194861715236;0,0509719520519633;0,00666323895026509;0,0147577914594488;"0.000834836038202097"
"rpart";0,536818497394574;0,0503875733258775;0,00707544760167387;0,0153880279714518;"0.000868229479730181"
"rpart";0,537351662477582;0,0499672541239183;0,00539359746821167;0,0113738776703693;"0.000935016362786349"
"rpart";0,537100773585837;0,0494442645892583;0,00550156197063928;0,0114192231297228;"0.000957278657138405"
"rpart";0,537100773585837;0,0494442645892583;0,00550156197063928;0,0114192231297228;"0.000979540951490461"
"rpart";0,537194876469067;0,0493850222172058;0,00521509215749803;0,0112811043081352;"0.00100180324584252"
"rpart";0,537383061580164;0,0493858730700075;0,00490606008753704;0,0105039563592926;"0.00106859012889868"
"rpart";0,536881304452037;0,0456412004489159;0,00420618050350678;0,0139051463228123;"0.00120216389501102"
"rpart";0,535313285025515;0,0374523002434448;0,000911500185909052;0,00405017516262673;"0.00140252454417952"
"rpart";0,534560597694916;0,0388342956990606;0,00139800690085175;0,00851633767017525;"0.00183663928404461"
"xgbTree";0,543153762806959;0,0645273854608643;0,000830884943733063;0,00160418996363679;"0.3; 2; 0; 0.6; 1; 0.5; 100"
