"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"svmRadial";0,676061002803417;0,344060274957672;0,00345792966271853;0,00566244939644866;"0.17531116398374; 4"
"svmRadial";0,690062597972466;0,372721402772426;0,00317680489765505;0,00478408433413176;"0.17531116398374; 8"
"svmRadial";0,701884760366182;0,39802174320443;0,00182773966057918;0,00245473838040564;"0.17531116398374; 16"
"svmRadial";0,713613850608621;0,421118854555843;0,000877974008285422;0,00285625927298584;"0.17531116398374; 32"
"xgbTree";0,670388411985469;0,328103665408929;0,0107106049703788;0,0195626764329471;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,67254263264454;0,332163715055604;0,00219874381016276;0,00574770103208864;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,674660423342367;0,33819519820559;0,00742029766191;0,0141739046189374;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,677999466523994;0,3438919524407;0,00304798985593048;0,00439622638752188;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,682092127702308;0,352691401786041;0,0051222479623586;0,00944600786987507;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,6829537092398;0,354092173389852;0,00734146658564881;0,0131883237878284;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,742693795522467;0,479317672246895;0,00748205592979986;0,0137775158715009;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,750304834593436;0,494075655055307;0,00798603352164785;0,0156541579362418;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,755726185899451;0,505476006749059;0,00292669248122493;0,00520633338454211;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,768686694676864;0,531630164651036;0,00457702619600606;0,00822786631169073;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,767286602443827;0,529329744581404;0,00732372863116019;0,01370555604036;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,772240845159633;0,538883049959092;0,00303063516238666;0,00591964774927971;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,78696042107637;0,569650296700738;0,00665649962689077;0,0125307589414046;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,80433687068605;0,604645759132675;0,00146799881127805;0,00369379458471738;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,808788471968651;0,614251984248352;0,00512921943902802;0,0100569840721482;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,8287137505258;0,654293411264675;0,00627465033679329;0,0127069479965324;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,817476621369156;0,631683951574939;0,00643069466648262;0,0124953448545376;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,838838205574801;0,674735461326014;0,00175409462884494;0,00312704779421551;"0.3; 6; 0; 1; 1; 1; 100"
