Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1997-06-12,85.849,85.849,85.849,85.849,18258
1997-06-13,90.764,90.764,90.764,90.764,18402
1997-06-16,86.668,86.668,86.668,86.668,8411
1997-06-17,78.148,78.148,78.148,78.148,10313
1997-06-18,75.363,75.363,75.363,75.363,8673
1997-06-19,72.906,72.906,72.906,72.906,13227
1997-06-20,72.906,72.906,72.906,72.906,5732
1997-06-23,72.906,72.906,72.906,72.906,12240
1997-06-24,68.073,68.073,68.073,68.073,4379
1997-06-25,68.892,68.892,68.892,68.892,5278
1997-06-26,66.434,66.434,66.434,66.434,11184
1997-06-27,67.254,67.254,67.254,67.254,1911
1997-06-30,68.892,68.892,68.892,68.892,2407
1997-07-01,67.663,67.663,67.663,67.663,2436
1997-07-02,66.844,66.844,66.844,66.844,2702
1997-07-03,67.254,68.073,67.254,68.073,12417
1997-07-04,68.073,68.073,67.254,67.254,3249
1997-07-07,67.254,67.254,65.615,65.615,2150
1997-07-08,66.025,66.434,65.615,66.025,4790
1997-07-09,66.844,67.254,66.844,67.254,2665
1997-07-10,66.844,66.844,65.615,65.615,2990
1997-07-11,64.796,64.796,61.601,64.386,3163
1997-07-14,58.325,58.325,55.867,55.867,5520
1997-07-15,53.901,56.686,53.901,56.686,18214
1997-07-16,55.539,55.867,55.539,55.867,3499
1997-07-17,56.277,56.277,54.72,56.277,3915
1997-07-18,56.277,56.277,54.72,54.72,4243
1997-07-21,55.13,55.13,53.901,53.901,3882
1997-07-22,55.539,55.867,55.539,55.539,4764
1997-07-23,56.277,57.096,56.277,56.277,4267
1997-07-24,56.686,56.686,56.277,56.277,5140
1997-07-25,56.686,56.686,56.277,56.277,7458
1997-07-28,57.096,57.505,56.686,57.096,5841
1997-07-29,58.734,60.782,58.734,59.963,6016
1997-07-30,59.963,62.011,59.963,62.011,2974
1997-07-31,62.42,62.42,60.782,62.011,11512
1997-08-01,62.42,62.42,61.192,61.601,9820
1997-08-04,63.158,63.158,62.83,62.83,7159
1997-08-05,63.158,65.615,63.158,65.206,2685
1997-08-06,65.206,65.206,64.386,64.796,6166
1997-08-07,64.796,67.254,64.796,67.254,4875
1997-08-08,67.254,68.482,67.254,68.482,4479
1997-08-11,68.073,68.073,67.254,67.254,12908
1997-08-12,67.254,68.482,67.254,68.482,12138
1997-08-13,68.073,68.073,68.073,68.073,13834
1997-08-14,66.844,67.254,65.615,67.254,8086
1997-08-18,66.434,66.434,63.567,63.567,8558
1997-08-19,66.844,66.844,66.025,66.434,6497
1997-08-20,68.073,68.073,65.615,65.615,4568
1997-08-21,67.254,67.254,64.386,64.796,6249
1997-08-22,65.615,65.615,65.206,65.615,3403
1997-08-25,64.796,64.796,63.977,63.977,3096
1997-08-26,64.386,64.386,64.386,64.386,1724
1997-08-27,64.386,64.796,64.386,64.386,2501
1997-08-28,64.796,64.796,64.796,64.796,4996
1997-08-29,64.796,64.796,64.796,64.796,11303
1997-09-01,63.158,63.567,63.158,63.567,1524
1997-09-02,63.158,63.158,63.158,63.158,1940
1997-09-03,63.158,66.025,63.158,66.025,3668
1997-09-04,66.434,66.434,65.615,66.434,7334
1997-09-05,66.434,71.677,66.434,70.858,4373
1997-09-08,71.267,71.267,70.121,70.121,6621
1997-09-09,70.448,72.496,70.448,72.496,5661
1997-09-10,72.087,72.087,71.267,72.087,8206
1997-09-11,70.858,72.906,70.448,70.448,5908
1997-09-12,71.677,72.087,70.448,71.677,12614
1997-09-15,72.087,72.087,71.267,72.087,11646
1997-09-16,72.087,72.496,70.858,71.267,5783
1997-09-17,72.087,72.087,68.892,68.892,6117
1997-09-18,70.858,71.267,69.301,71.267,11557
1997-09-19,71.267,73.315,71.267,73.315,18397
1997-09-22,73.725,75.363,73.725,75.363,8714
1997-09-23,75.363,75.363,74.135,74.544,9467
1997-09-24,74.544,75.363,73.725,73.725,14345
1997-09-25,73.725,73.725,70.448,72.496,3331
1997-09-26,70.858,70.858,70.448,70.448,13591
1997-09-29,71.267,71.267,68.892,69.301,7843
1997-09-30,69.301,69.301,67.663,67.663,5583
1997-10-01,67.663,67.663,67.254,67.254,4802
1997-10-02,68.073,68.073,67.254,67.254,4138
1997-10-03,66.844,66.844,65.206,65.615,4867
1997-10-06,65.615,66.434,64.796,66.025,8232
1997-10-07,64.796,65.615,64.796,64.796,2685
1997-10-08,65.615,66.844,65.615,66.844,12692
1997-10-09,66.434,66.434,65.206,65.206,5908
1997-10-10,64.386,65.206,64.386,65.206,3749
1997-10-13,64.796,65.206,64.796,65.206,20002
1997-10-14,65.206,66.025,65.206,65.615,9340
1997-10-15,66.844,68.073,66.844,68.073,6819
1997-10-16,67.254,67.254,66.434,66.434,5865
1997-10-17,65.615,66.844,65.615,66.844,3232
1997-10-20,67.663,67.663,66.434,66.844,3179
1997-10-21,67.663,68.073,67.663,68.073,6157
1997-10-22,68.892,69.301,68.482,68.482,8663
1997-10-23,67.254,67.254,64.796,64.796,7251
1997-10-24,64.796,66.434,64.796,66.025,11735
1997-10-27,62.42,62.42,59.963,60.373,11163
1997-10-28,56.277,56.277,51.034,51.034,432
1997-10-29,59.144,59.553,57.096,58.325,20881
1997-10-30,56.686,56.686,55.13,55.13,13132
1997-10-31,56.686,57.915,56.686,57.915,5253
1997-11-03,58.734,59.144,58.734,59.144,4339
1997-11-04,58.734,58.734,57.915,57.915,9392
1997-11-05,59.963,59.963,58.734,58.734,13017
1997-11-06,59.963,60.782,59.144,59.553,12786
1997-11-07,59.144,59.144,58.734,59.144,2824
1997-11-12,58.325,58.325,56.277,57.096,1512
1997-11-13,55.867,55.867,53.492,55.539,7081
1997-11-14,55.13,55.539,55.13,55.539,11839
1997-11-17,57.505,58.325,57.096,57.505,10625
1997-11-18,58.325,58.325,55.867,56.277,14157
1997-11-19,55.13,56.277,54.72,54.72,5991
1997-11-20,53.492,55.13,53.492,54.311,4391
1997-11-21,54.311,55.539,54.311,55.13,6105
1997-11-24,55.13,55.13,52.263,52.672,6445
1997-11-25,52.672,54.311,52.672,53.901,5291
1997-11-26,53.492,53.492,52.263,52.672,3979
