Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-12-14,48.521,50.396,48.521,49.662,3722524
2012-12-17,48.969,50.152,48.969,49.948,253690
2012-12-18,50.396,50.886,50.152,50.763,478372
2012-12-19,50.886,51.008,50.763,50.926,192914
2012-12-20,50.56,51.049,50.478,50.763,92960
2012-12-21,50.804,50.886,50.56,50.763,152735
2012-12-27,50.723,51.824,50.6,51.579,107912
2012-12-28,51.538,51.783,50.763,51.09,30127
2013-01-02,51.09,52.19,51.09,52.19,59228
2013-01-03,51.783,53.006,51.62,52.924,113051
2013-01-04,52.924,53.495,52.924,53.454,38521
2013-01-07,53.454,53.821,53.454,53.74,94307
2013-01-08,53.74,53.862,49.744,52.19,98220
2013-01-09,52.19,52.598,51.09,52.598,44905
2013-01-10,52.68,53.006,51.62,52.557,76608
2013-01-11,52.19,52.272,51.416,52.272,27618
2013-01-14,52.476,52.476,51.416,51.457,197486
2013-01-15,51.375,51.375,50.56,50.967,184807
2013-01-16,50.56,51.783,49.907,51.375,190895
2013-01-17,51.049,52.557,51.049,52.354,129071
2013-01-18,52.354,53.618,52.354,53.332,87648
2013-01-21,54.311,56.676,54.311,56.676,269352
2013-01-22,57.491,63.199,57.41,59.367,500023
2013-01-23,61.161,61.976,59.937,61.038,913014
2013-01-24,60.998,60.998,59.693,60.345,161419
2013-01-25,60.345,61.568,59.937,60.753,102110
2013-01-28,60.753,61.895,60.753,61.568,286398
2013-01-29,61.732,61.813,61.242,61.487,120613
2013-01-30,61.201,61.65,59.937,60.06,169654
2013-01-31,59.937,60.223,57.491,58.47,336189
2013-02-01,58.633,59.367,58.062,58.918,238472
2013-02-04,60.549,60.549,59.163,59.611,135575
2013-02-05,60.345,60.549,59.815,59.937,240889
2013-02-06,60.182,60.304,59.122,59.326,224894
2013-02-07,59.326,59.489,58.266,59.04,104143
2013-02-08,58.714,59.53,58.714,59.489,35517
2013-02-11,59.448,59.774,59.204,59.53,32495
2013-02-12,59.937,59.937,59.204,59.367,42288
2013-02-13,59.407,59.856,59.122,59.285,59906
2013-02-14,59.122,59.937,59.04,59.937,9090
2013-02-15,59.53,59.652,57.165,59.53,18650
2013-02-18,59.367,59.367,57.654,57.736,152821
2013-02-19,57.491,58.143,56.023,57.083,316036
2013-02-20,57.165,58.225,57.165,58.021,31221
2013-02-21,57.736,57.736,56.716,57.083,16704
2013-02-22,57.083,57.491,56.349,57.083,19161
2013-02-25,57.165,58.307,57.083,57.899,30556
2013-02-26,57.083,57.858,56.798,57.491,63623
2013-02-27,57.573,58.307,57.083,57.083,92772
2013-02-28,58.184,58.184,57.165,57.654,40307
2013-03-01,57.491,57.654,56.961,57.083,86083
2013-03-04,57.899,57.94,56.716,57.246,54352
2013-03-05,57.246,57.899,57.246,57.899,18735
2013-03-06,57.491,57.776,56.839,57.776,36050
2013-03-07,56.268,56.268,54.229,55.452,299656
2013-03-08,55.534,57.573,55.493,57.043,307992
2013-03-11,57.491,57.573,56.676,56.92,134116
2013-03-12,56.961,57.002,55.86,56.512,23193
2013-03-13,56.512,56.757,56.064,56.227,128495
2013-03-14,56.105,57.083,55.901,56.798,299012
2013-03-15,56.268,57.287,56.268,57.246,107748
2013-03-18,57.043,57.043,55.779,57.002,26695
2013-03-19,56.431,56.92,54.515,54.515,217479
2013-03-20,54.148,56.105,54.148,55.779,236529
2013-03-21,55.86,55.942,54.637,55.371,74645
2013-03-22,54.637,56.186,54.311,54.637,105634
2013-03-25,55.289,56.268,54.27,54.311,32054
2013-03-26,54.311,55.371,53.903,54.229,22929
2013-03-27,54.229,56.676,54.229,56.268,16251
2013-03-28,55.86,56.676,54.8,56.676,12404
2013-04-02,56.676,56.676,55.86,56.064,59302
2013-04-03,56.105,56.594,56.064,56.594,125403
2013-04-04,56.594,56.635,55.982,56.268,53326
