"Stock_param";"Index_param";"Method";"Accuracy";"Kappa";"AccuracyLower";"AccuracyUpper";"AccuracyNull";"AccuracyPValue";"McnemarPValue";"Sensitivity";"Specificity";"Pos.Pred.Value";"Neg.Pred.Value";"Precision";"Recall";"F1";"Prevalence";"Detection.Rate";"Detection.Prevalence";"Balanced.Accuracy"
"10";"10";"knn";0,553813459268005;0,099051444622125;0,547087443151674;0,560524696666754;0,55801652892562;0,892202762201993;0,000221289160578388;0,514478042525911;0,584969532836831;0,495421339643996;0,603351955307263;0,495421339643996;0,514478042525911;0,504769892022225;0,44198347107438;0,227390791027155;0,458984651711924;0,549723787681371
"10";"10";"rf";0,636127508854782;0,256296814639966;0,629605438182212;0,642612189250527;0,630791027154664;0,0544691347491338;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000670379086164958;0,628805321053978;0,640413266452048;0,505813355283465;0,746682960893855;0,505813355283465;0,628805321053978;0,560643211495695;0,369208972845336;0,232160566706021;0,458984651711924;0,634609293753013
"10";"10";"glm";0,547721369539551;0,0304854522242846;0,540987816153221;0,554441817346647;0,908382526564345;1;0;0,53659793814433;0,548843254484013;0,1071097849573;0,921525837988827;0,1071097849573;0,53659793814433;0,178574491808903;0,0916174734356553;0,0491617473435655;0,458984651711924;0,542720596314172
"10";"10";"lda";0,54668240850059;0,0281291814181607;0,539947670946473;0,553404325814044;0,90913813459268;1;0;0,531185031185031;0,548231260713729;0,105154851322152;0,921263966480447;0,105154851322152;0,531185031185031;0,175556128145667;0,09086186540732;0,0482644628099174;0,458984651711924;0,53970814594938
"10";"10";"qda";0,538654073199528;0,00266709080204985;0,531911177322365;0,54538635369995;0,956174734356553;1;0;0,473060344827586;0,54166049291253;0,0451692560963062;0,957314944134078;0,0451692560963062;0,473060344827586;0,0824645440030055;0,0438252656434475;0,0207319952774498;0,458984651711924;0,507360418870058
"10";"10";"rpart";0,560377804014168;0,0746295983599266;0,553661048216931;0,567077978219721;0,803825265643447;1;0;0,549350024073182;0,563069149873685;0,234797818705628;0,83659217877095;0,234797818705628;0,549350024073182;0,328984358105673;0,196174734356553;0,107768595041322;0,458984651711924;0,556209586973434
"10";"10";"xgbTree";0,61232585596222;0,206002535201652;0,605724809611111;0,618896051513678;0,643164108618654;1;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000756465077141288;0,5999205929063;0,619208458770835;0,466406008848647;0,736120810055866;0,466406008848647;0,5999205929063;0,524804630969609;0,356835891381346;0,214073199527745;0,458984651711924;0,609564525838567
"10";"10";"treebag";0,620495867768595;0,224268135188324;0,613920041107819;0,627038599067894;0,631404958677686;0,999502070431164;0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000482646763092453;0,607815502882767;0,62789827973074;0,488116061323181;0,732803770949721;0,488116061323181;0,607815502882767;0,541428897511984;0,368595041322314;0,224037780401417;0,458984651711924;0,617856891306754
"10";"10";"adaboost";0,603541912632822;0,194771524054716;0,596915918576847;0,610139468973016;0,593199527744982;0,00110516879445641;0,00000000000000000000000000000000195807800468639;0,576851636870211;0,621845394474962;0,511266591213088;0,681826117318436;0,511266591213088;0,576851636870211;0,542082583319697;0,406800472255018;0,234663518299882;0,458984651711924;0,599348515672587
"10";"10";"Srednia";0,596269185360094;0,142429998831735;0,589624216401108;0,602887714429753;0,541015348288076;0;0;0,216894742257434;0,918121508379888;0,692055154300722;0,580175409564786;0,692055154300722;0,216894742257434;0,330278104191148;0,458984651711924;0,099551357733176;0,143848878394333;0,567508125318661
"10";"10";"Srednia wazona";0,599858323494687;0,151505989611648;0,593222529507609;0,606466691663225;0,541015348288076;0;0;0,231505298899064;0,912360335195531;0,691456668715427;0,583226382456336;0,691456668715427;0,231505298899064;0,346874277345256;0,458984651711924;0,106257378984652;0,153671782762692;0,571932817047297
